Vendor Name, Batch Number,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Pro Class
GRADIENT CONSULTANTS LLP======,051214C,2174,8,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,9,294.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,10,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,11,294.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,12,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,13,294.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,14,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,15,294.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,16,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,17,294.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,18,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,19,584.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,20,80,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,21,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,22,294.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,23,44.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,24,584.61,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,25,200,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,26,424.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,27,80,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,28,539.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,29,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2174,30,294.62,PROF FEES-MISCELLANEOUS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,1,97.5,ASBESTOS,11/12/2014,"8,443.75",Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,2,545,ASBESTOS,11/12/2014,,Technical And Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,3,97.5,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,4,396.25,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,5,290,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,6,195,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,7,146.25,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,8,195,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,9,835,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,10,97.5,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,11,55,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,12,490,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,13,290,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,14,345,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,15,245,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,16,40,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,17,146.25,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,18,290,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,19,195,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,20,195,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,21,290,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,22,590,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,23,190,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,24,97.5,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,25,146.25,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,26,55,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,27,300,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,28,55,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,29,772.5,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,30,55,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,31,245,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,32,146.25,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,33,195,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,051214C,2175,34,120,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
CRISPIN HUGHES================,251114E,2272,1,319.9,GENERAL,11/12/2014,319.9,Operations Non Fire Stations,Facilities & Management S
ASBESTOS FIRST================,051214C,23507/R12583,1,"4,299.35",DEVELOPMENT  EXPENSES-CONTRACT,11/12/2014,"4,299.35",Technical and Service Support,Environmental Services
ASBESTOS FIRST================,051214C,23537/R12603/REV,1,543.4,DEVELOPMENT  EXPENSES-CONTRACT,11/12/2014,783.5,Technical and Service Support,Environmental Services
ASBESTOS FIRST================,051214C,23537/R12603/REV,2,240.1,DEVELOPMENT  EXPENSES-CONTRACT,11/12/2014,,Technical and Service Support,Environmental Services
ADECCO UK LIMITED=============,800054082,26930572,1,678.72,FRS STAFF AGENCY,11/12/2014,678.72,Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800054085,26930575,1,"1,720.41",PROF FEES-SOFTWARE CONSULTANTS,11/12/2014,"1,720.41",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800054963,26941550,1,263.76,FRS STAFF AGENCY,11/12/2014,263.76,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800054965,26941552,1,263.76,FRS STAFF AGENCY,11/12/2014,263.76,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055018,26948908,1,973.14,FRS STAFF AGENCY,11/12/2014,973.14,Review of Property Services,Human Resources
ADECCO UK LIMITED=============,800055020,26948925,1,439.6,FRS STAFF AGENCY,11/12/2014,439.6,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055032,26948927,1,439.6,FRS STAFF AGENCY,11/12/2014,439.6,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055052,26952653,1,"1,131.20",FRS STAFF AGENCY,11/12/2014,"1,131.20",Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800055053,26952654,1,"1,131.20",FRS STAFF AGENCY,11/12/2014,"1,131.20",Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800055054,26952655,1,"1,131.20",FRS STAFF AGENCY,11/12/2014,"1,131.20",Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800055039,26952679,1,"1,281.25",FRS STAFF AGENCY,11/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055040,26952680,1,"1,281.25",FRS STAFF AGENCY,11/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055041,26952681,1,"1,281.25",FRS STAFF AGENCY,11/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055042,26952682,1,"1,281.25",FRS STAFF AGENCY,11/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055043,26952683,1,"1,793.75",FRS STAFF AGENCY,11/12/2014,"1,793.75",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055044,26952684,1,"1,281.25",FRS STAFF AGENCY,11/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055229,26956377,1,439.6,FRS STAFF AGENCY,11/12/2014,439.6,Operations Non Fire Stations,Human Resources
ADECCO UK LIMITED=============,800055234,26956382,1,973.14,FRS STAFF AGENCY,11/12/2014,973.14,Review of Property Services,Human Resources
ADECCO UK LIMITED=============,800055267,26960025,1,"1,177.40",FRS STAFF AGENCY,11/12/2014,"1,177.40",Communications,Human Resources
ADECCO UK LIMITED=============,800055268,26960026,1,"1,177.40",FRS STAFF AGENCY,11/12/2014,"1,177.40",Communications,Human Resources
ADECCO UK LIMITED=============,800055269,26960027,1,"1,244.68",FRS STAFF AGENCY,11/12/2014,"1,244.68",Communications,Human Resources
ADECCO UK LIMITED=============,800055270,26960028,1,"1,177.40",FRS STAFF AGENCY,11/12/2014,"1,177.40",Communications,Human Resources
ADECCO UK LIMITED=============,800055260,26960030,1,"1,177.40",FRS STAFF AGENCY,11/12/2014,"1,177.40",Communications,Human Resources
ADECCO UK LIMITED=============,800055262,26960032,1,"1,177.40",FRS STAFF AGENCY,11/12/2014,"1,177.40",Communications,Human Resources
ADECCO UK LIMITED=============,800055263,26960033,1,941.92,FRS STAFF AGENCY,11/12/2014,941.92,Communications,Human Resources
ADECCO UK LIMITED=============,800055264,26960034,1,"1,244.68",FRS STAFF AGENCY,11/12/2014,"1,244.68",Communications,Human Resources
ADECCO UK LIMITED=============,800055313,26963801,1,439.6,FRS STAFF AGENCY,11/12/2014,439.6,Operations Non Fire Stations,Human Resources
ADECCO UK LIMITED=============,800055352,26968294,1,"1,131.20",FRS STAFF AGENCY,11/12/2014,"1,131.20",Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800055967,26994138,1,499.52,FRS STAFF AGENCY,11/12/2014,499.52,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055975,26994146,1,499.52,FRS STAFF AGENCY,11/12/2014,499.52,Operations Non Fire Stations,Human Resources
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,1,25.27,PROTECTIVE EQUIPT - PARTS,11/12/2014,"1,972.77",Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,2,380.2,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,3,111.1,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,4,265.5,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,5,285.2,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,6,226,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,081214G,2910000396,7,679.5,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910000694,1,360.5,PROTECTIVE EQUIPT - PARTS,11/12/2014,360.5,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910000814,1,504.7,PROTECTIVE EQUIPT - PARTS,11/12/2014,504.7,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910000900,1,"2,837.00",PROTECTIVE EQUIPT - PARTS,11/12/2014,"2,837.00",Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910000901,1,"1,359.00",PROTECTIVE EQUIPT - PARTS,11/12/2014,"1,359.00",Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001115,1,"15,969.83",REPAIR & MAINTENANCE,11/12/2014,"15,969.83",Technical And Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001530,1,708,PROTECTIVE EQUIPT - PARTS,11/12/2014,708,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001531,1,"11,742.00",PROTECTIVE EQUIPT - PARTS,11/12/2014,"11,742.00",Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,1,318.25,PROTECTIVE EQUIPT - PARTS,11/12/2014,"1,608.68",Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,2,111.1,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,3,360.5,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,4,318.6,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,5,83.4,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,6,106.36,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,7,285.2,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
DRAEGER SAFETY UK LIMITED=====,041214C,2910001532,8,25.27,PROTECTIVE EQUIPT - PARTS,11/12/2014,,Technical and Service Support,Fire & Rescue
STORM TECHNOLOGIES============,051214C,301461,1,454.43,ACQUISITIONS,11/12/2014,908.86,Information and Communication Technology,ICT
STORM TECHNOLOGIES============,051214C,301461,2,454.43,DEVELOPMT  EXP-COMPUTER CABLES,11/12/2014,,Technical and Service Support,ICT
STORM TECHNOLOGIES============,081214G,301889,1,350,STRATEGIC (NON CYCLICAL),11/12/2014,350,Technical and Service Support,ICT
CLC PRESENTATION SYSTEMS LTD,051214C,31133,1,420,OFFICE EQUIPMENT,11/12/2014,420,Communications,Facilities & Management S
BELLS POWER LTD,021214E,3385,1,800,DEVELOPMENT  EXPENSES-CONTRACT,11/12/2014,800,Technical and Service Support,Building Constr Materials
EVOLUTION ENVIRONMENTAL LTD,051214C,3412,1,185,ASBESTOS,11/12/2014,555,Technical and Service Support,"Works - Construction, R&M"
EVOLUTION ENVIRONMENTAL LTD,051214C,3412,2,185,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
EVOLUTION ENVIRONMENTAL LTD,051214C,3412,3,185,ASBESTOS,11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
W.GILCHRIST & CO,041214C,3565,1,635,HYGIENE,11/12/2014,635,Technical And Service Support,Catering
*HOMEPACK LTD=================,041214C,40612,1,93.6,OPERATIONAL EQUIP-PURCHASE,11/12/2014,280.8,Operations Fire Stations,Building Constr Materials
*HOMEPACK LTD=================,041214C,40612,2,93.6,OPERATIONAL EQUIP-PURCHASE,11/12/2014,,Operations Fire Stations,Building Constr Materials
*HOMEPACK LTD=================,041214C,40612,3,93.6,OPERATIONAL EQUIP-PURCHASE,11/12/2014,,Operations Fire Stations,Building Constr Materials
FOCUS & VISION TECHNOLOGY LTD,041214C,43452,1,478.92,MEDICAL EXPENSES CONTRACT,11/12/2014,478.92,HR Excluding Secondments,Healthcare
GLOBAL TO LOCAL LTD,281114C,437/22/AF200,1,"3,000.00",CONSULTANTS,11/12/2014,"4,500.00",EU Fired-Up Project,Consultancy
GLOBAL TO LOCAL LTD,281114C,437/22/AF200,2,"1,500.00",CONSULTANTS,11/12/2014,,EU Fired-Up Project,Consultancy
TFPL LTD======================,041214C,4471,1,"1,850.00",PROFESSIONAL DEVELOPMENT,11/12/2014,"1,850.00",Strategy & Performance,Human Resources
MITIE SECURITY (LONDON) LTD===,051214C,45/572093,1,"8,242.64",PREMISES SECURITY,11/12/2014,"8,242.64",Technical And Service Support,Facilities & Management S
URS SCOTT WILSON LIMITED,051214C,47069717,1,750,STRATEGIC (NON CYCLICAL),11/12/2014,750,Technical And Service Support,Consultancy
*OCS GROUP UK LTD,800055809,5000051298-70,1,870,REFRESHMENTS,11/12/2014,870,Regulatory Fire Safety,Catering
FAHEY BUILDERS LTD============,051214C,5248,1,760,STRATEGIC (CYCLICAL),11/12/2014,"7,600.00",Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,2,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,3,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,4,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,5,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,6,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,7,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,8,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,9,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5248,10,760,STRATEGIC (CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5249,1,"1,967.00",STRATEGIC (NON CYCLICAL),11/12/2014,"9,835.00",Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5249,2,"1,967.00",STRATEGIC (NON CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5249,3,"1,967.00",STRATEGIC (NON CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5249,4,"1,967.00",STRATEGIC (NON CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
FAHEY BUILDERS LTD============,051214C,5249,5,"1,967.00",STRATEGIC (NON CYCLICAL),11/12/2014,,Technical and Service Support,"Works - Construction, R&M"
MARTIN LAVELL LTD=============,051214C,57285,1,360.7,BOOKS & JOURNALS,11/12/2014,360.7,Communications,Education
