 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,72,110.29,FUEL,11/02/19,,Fire Stations (South East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,73,108.72,FUEL,11/02/19,,Fire Stations (North West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,74,103.54,FUEL,11/02/19,,Fire Stations (North West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,75,101.76,FUEL,11/02/19,,Command Units,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,76,96.26,FUEL,11/02/19,,Fire Stations (South East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,77,91.75,FUEL,11/02/19,,Technical and Service Support,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,78,90.54,FUEL,11/02/19,,Fire Stations (North West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,79,87.50,FUEL,11/02/19,,Procurement,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,80,83.60,FUEL,11/02/19,,Fire Stations (South East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,81,81.54,FUEL,11/02/19,,Operational Resilience,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,82,68.14,FUEL,11/02/19,,Fire Stations (North East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,83,68.05,FUEL,11/02/19,,Fire Stations (North East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,84,66.76,FUEL,11/02/19,,Command Units,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,85,66.24,FUEL,11/02/19,,Fire Stations (South East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,86,62.95,FUEL,11/02/19,,Command Units,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,87,62.31,FUEL,11/02/19,,Community Safety,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,88,60.62,FUEL,11/02/19,,Community Safety,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,89,52.91,FUEL,11/02/19,,Command Units,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,90,52.79,FUEL,11/02/19,,Fire Stations (South West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,91,52.46,FUEL,11/02/19,,Command Units,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,92,52.24,FUEL,11/02/19,,Fire Stations (South East),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,93,50.00,FUEL,11/02/19,,Community Safety,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,94,38.00,FUEL,11/02/19,,Fire Stations (North West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,95,34.97,FUEL,11/02/19,,Fire Stations (South West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,96,28.03,FUEL,11/02/19,,Technical and Service Support,Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,97,10.21,FUEL,11/02/19,,Fire Stations (North West),Vehicle Management,
800126317,ALLSTAR BUSINESS SOLUTIONS LTD,E2010756176,98,9.34,FUEL,11/02/19,,Fire Stations (South West),Vehicle Management,
060219K,QUANTECH ENVIRONMENTAL LIMITED,E22431,1,555.25,REACTIVE SMALL WORKS AND PROJ,11/02/19,555.25,Technical and Service Support,Works - Construction,
060219K,NOTTINGHAMSHIRE FIRE & RESCUE,FS5001390,1,"19,062.39",FIRE AUTHS-MUTUAL ASSISTANCE,11/02/19,"19,062.39",CPO Planning,Non Influenceable Spend,
060219K,HALL FUELS,I10678236,1,"2,476.50",FUEL,11/02/19,"2,476.50",Fire Stations (North East),Vehicle Management,
050219G,HALL FUELS,I10739237,1,"3,041.40",FUEL,11/02/19,"3,041.40",Fire Stations (South West),Vehicle Management,
240119G,HEALTH MANAGEMENT LIMITED,I505749,1,"1,975.87",OHS CONTRACT,11/02/19,"1,975.87",People Services,Human Resources,
250119F,POSTURITE (UK) LTD,INV0624971,1,288.96,ACQUISITIONS,11/02/19,440.42,Information and Communication Technology,ICT,
250119F,POSTURITE (UK) LTD,INV0624971,2,146.46,ACQUISITIONS,11/02/19,,Information and Communication Technology,ICT,
250119F,POSTURITE (UK) LTD,INV0624971,3,5.00,ADDITIONAL PURCHASE COSTS,11/02/19,,Information and Communication Technology,Facilities & Management Services,
142569,MISS GENEVIEVE WOODS,INVGWS163,1,"4,037.50",LEGAL PROFESSIONAL FEES-GENERL,11/02/19,"4,037.50",Grenfell Investigation Legal Costs,Legal Services,
142567,MISS SARAH LE FEVRE,INVSLF274,1,"8,525.41",LEGAL PROFESSIONAL FEES-GENERL,11/02/19,"8,525.41",Grenfell Investigation Legal Costs,Legal Services,
010219K,VODAFONE LIMITED,LT20449,1,"1,228.50",MOBILE PLAN CHARGES,11/02/19,"3,472.56",Information and Communication Technology,ICT,
010219K,VODAFONE LIMITED,LT20449,2,"2,244.06",MOBILE PLAN CHARGES,11/02/19,,Information and Communication Technology,ICT,
050219G,B NOKES CONTRACTS LTD,MCE585,1,"1,593.00",REACTIVE SMALL WORKS AND PROJ,11/02/19,"1,593.00",Technical and Service Support,Works - Construction,
050219V,B NOKES CONTRACTS LTD,MCE588,1,"9,974.00",REACTIVE SMALL WORKS AND PROJ,11/02/19,"9,974.00",Technical and Service Support,Works - Construction,
010219V,SPECIALIST COMPUTER CENTRE,OP/M536223,1,"39,000.00",SOFTWARE BESPOKE,11/02/19,"39,000.00",Information and Communication Technology,ICT,
290119V,SPECIALIST COMPUTER CENTRE,OP/M536224,1,"8,580.60",ACQUISITIONS,11/02/19,"8,592.70",Information and Communication Technology,ICT,
290119V,SPECIALIST COMPUTER CENTRE,OP/M536224,2,12.10,ADDITIONAL PURCHASE COSTS,11/02/19,,Information and Communication Technology,Facilities & Management Services,
060219K,ETC VENUES LTD,PH-202796,1,384.00,HIRE OF FACILITIES,11/02/19,384.00,CPO Digital Programme,Facilities & Management Services,
050219G,ETC VENUES LTD,PH-203935,1,300.00,PROFESSIONAL DEVELOPMENT,11/02/19,300.00,Information and Communication Technology,Human Resources,
240119G,CDW LTD,PSINV02347203,1,629.40,ACQUISITIONS,11/02/19,"1,888.18",Information and Communication Technology,ICT,
240119G,CDW LTD,PSINV02347203,2,536.12,ACQUISITIONS,11/02/19,,Information and Communication Technology,ICT,
240119G,CDW LTD,PSINV02347203,3,722.66,ACQUISITIONS,11/02/19,,Information and Communication Technology,ICT,
142567,THE LAW SOCIETY,SIN10153761,1,320.00,MISCELLANEOUS DISBURSEMENTS,11/02/19,320.00,General Counsel,Legal Services,
140119V,BABCOCK CRITICAL SERVICES LTD,SMAI009504,1,"268,004.44",VEHICLES,11/02/19,"925,650.41",Procurement,Vehicle Management,
140119V,BABCOCK CRITICAL SERVICES LTD,SMAI009504,2,"30,459.97",ACCIDENT REPAIRS,11/02/19,,Procurement,Vehicle Management,
140119V,BABCOCK CRITICAL SERVICES LTD,SMAI009504,3,240.24,MODIFICATIONS,11/02/19,,Procurement,Vehicle Management,
140119V,BABCOCK CRITICAL SERVICES LTD,SMAI009504,4,"1,155.00",VEHICLES,11/02/19,,Procurement,Vehicle Management,
140119V,BABCOCK CRITICAL SERVICES LTD,SMAI009504,5,"625,790.76",VEHICLES,11/02/19,,Procurement,Vehicle Management,
080219K,NORTHERN DIVER (INTERNATIONAL),0000195350,1,35.00,OPERATIONAL EQUIP-PURCHASE,14/02/19,387.50,Technical and Service Support,Fire & Rescue,
080219K,NORTHERN DIVER (INTERNATIONAL),0000195350,2,75.00,OPERATIONAL EQUIP-PURCHASE,14/02/19,,Technical and Service Support,Fire & Rescue,
080219K,NORTHERN DIVER (INTERNATIONAL),0000195350,3,120.00,OPERATIONAL EQUIP-PURCHASE,14/02/19,,Technical and Service Support,Fire & Rescue,
080219K,NORTHERN DIVER (INTERNATIONAL),0000195350,4,140.00,OPERATIONAL EQUIP-PURCHASE,14/02/19,,Technical and Service Support,Fire & Rescue,
080219K,NORTHERN DIVER (INTERNATIONAL),0000195350,5,10.00,OPERATIONAL EQUIP-PURCHASE,14/02/19,,Technical and Service Support,Fire & Rescue,
080219K,NORTHERN DIVER (INTERNATIONAL),0000195350,6,7.50,OPERATIONAL EQUIP-PURCHASE,14/02/19,,Technical and Service Support,Fire & Rescue,
070219K,ROYAL INSTITUTION OF CHARTERED,02335378FTI,1,430.00,PROFESSIONAL DEVELOPMENT,14/02/19,430.00,Training and Professional Development,Human Resources,
070219V,"GLOBAL REAL ESTATE (""GRE"") LTD",0645,1,"14,241.80",CONSULTANTS,14/02/19,"14,241.80",Technical and Service Support,Consultancy,
070219K,HUNTER APPAREL SOLUTIONS LTD,069970,1,"1,768.00",ADDITIONAL PURCHASE COSTS,14/02/19,"1,768.00",Fire Stations (Management),Facilities & Management Services,
080219K,L B BARNET,1000022623,1,"1,000.00",GENERAL,14/02/19,"1,000.00",Community Safety,Consultancy,
080219K,AFFINITY BUSINESS RETAIL LTD,101125715,1,305.00,CURRENT HYDRANT COSTS,14/02/19,305.00,Procurement,Works - Construction,
080219K,AFFINITY BUSINESS RETAIL LTD,101125716,1,305.00,CURRENT HYDRANT COSTS,14/02/19,305.00,Procurement,Works - Construction,
070219V,KIER BUILDING SERV ENGINEERS,10129237,1,"65,000.47",PLANNED MEP,14/02/19,"90,275.79",Technical and Service Support,Works - Construction,
070219V,KIER BUILDING SERV ENGINEERS,10129237,2,"25,275.32",PLANNED MEP,14/02/19,,Technical and Service Support,Works - Construction,
800125480,HAYS SPECIALIST RECRUITMENT,1048143,1,496.72,FRS STAFF AGENCY,14/02/19,496.72,Management Support,Human Resources,
800125425,HAYS SPECIALIST RECRUITMENT,1048144,1,633.16,FRS STAFF AGENCY,14/02/19,633.16,Procurement,Human Resources,
800125435,HAYS SPECIALIST RECRUITMENT,1048145,1,"1,093.75",FRS STAFF AGENCY,14/02/19,"1,093.75",Grenfell Investigation Team,Human Resources,
800125479,HAYS SPECIALIST RECRUITMENT,1048146,1,"1,300.90",FRS STAFF AGENCY,14/02/19,"1,300.90",Operational Resilience,Human Resources,
800125437,HAYS SPECIALIST RECRUITMENT,1048147,1,997.53,FRS STAFF AGENCY,14/02/19,997.53,General Counsel,Human Resources,
800125471,HAYS SPECIALIST RECRUITMENT,1048148,1,878.85,FRS STAFF AGENCY,14/02/19,878.85,Information and Communication Technology,Human Resources,
800125426,HAYS SPECIALIST RECRUITMENT,1048149,1,974.05,FRS STAFF AGENCY,14/02/19,974.05,Health and Safety,Human Resources,
800125462,HAYS SPECIALIST RECRUITMENT,1048150,1,878.50,FRS STAFF AGENCY,14/02/19,878.50,Information and Communication Technology,Human Resources,
800125420,HAYS SPECIALIST RECRUITMENT,1048151,1,"1,635.60",FRS STAFF AGENCY,14/02/19,"1,635.60",Information and Communication Technology,Human Resources,
800125424,HAYS SPECIALIST RECRUITMENT,1048152,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Fire Stations (North West),Human Resources,
800125470,HAYS SPECIALIST RECRUITMENT,1048153,1,"1,824.80",FRS STAFF AGENCY,14/02/19,"1,824.80",Information and Communication Technology,Human Resources,
800125453,HAYS SPECIALIST RECRUITMENT,1048154,1,620.90,FRS STAFF AGENCY,14/02/19,620.90,Management Support,Human Resources,
800125447,HAYS SPECIALIST RECRUITMENT,1048155,1,"1,320.55",FRS STAFF AGENCY,14/02/19,"1,320.55",Procurement,Human Resources,
800125460,HAYS SPECIALIST RECRUITMENT,1048156,1,260.18,FRS STAFF AGENCY,14/02/19,260.18,Operational Resilience,Human Resources,
800125467,HAYS SPECIALIST RECRUITMENT,1048157,1,"1,320.55",FRS STAFF AGENCY,14/02/19,"1,320.55",Procurement,Human Resources,
800125475,HAYS SPECIALIST RECRUITMENT,1048158,1,900.55,FRS STAFF AGENCY,14/02/19,900.55,General Counsel,Human Resources,
800125429,HAYS SPECIALIST RECRUITMENT,1048159,1,508.83,FRS STAFF AGENCY,14/02/19,508.83,Training and Professional Development,Human Resources,
800125458,HAYS SPECIALIST RECRUITMENT,1048160,1,606.02,FRS STAFF AGENCY,14/02/19,606.02,People Services,Human Resources,
800125428,HAYS SPECIALIST RECRUITMENT,1048161,1,496.44,FRS STAFF AGENCY,14/02/19,496.44,Technical and Service Support,Human Resources,
800125474,HAYS SPECIALIST RECRUITMENT,1048162,1,633.15,FRS STAFF AGENCY,14/02/19,633.15,People Services,Human Resources,
800125478,HAYS SPECIALIST RECRUITMENT,1048163,1,"1,068.60",FRS STAFF AGENCY,14/02/19,"1,068.60",Operational Policy,Human Resources,
800125443,HAYS SPECIALIST RECRUITMENT,1048164,1,666.30,FRS STAFF AGENCY,14/02/19,666.30,Technical and Service Support,Human Resources,
800125451,HAYS SPECIALIST RECRUITMENT,1048165,1,578.88,FRS STAFF AGENCY,14/02/19,578.88,Fire Stations (South West),Human Resources,
800125483,HAYS SPECIALIST RECRUITMENT,1048166,1,"1,093.75",FRS STAFF AGENCY,14/02/19,"1,093.75",Grenfell Investigation Team,Human Resources,
800125430,HAYS SPECIALIST RECRUITMENT,1048168,1,620.90,FRS STAFF AGENCY,14/02/19,620.90,People Services,Human Resources,
800125422,HAYS SPECIALIST RECRUITMENT,1048169,1,637.67,FRS STAFF AGENCY,14/02/19,637.67,CPO Planning,Human Resources,
800125477,HAYS SPECIALIST RECRUITMENT,1048170,1,555.84,FRS STAFF AGENCY,14/02/19,555.84,General Counsel,Human Resources,
800125450,HAYS SPECIALIST RECRUITMENT,1048171,1,585.42,FRS STAFF AGENCY,14/02/19,585.42,London Resilience Group,Human Resources,
800125442,HAYS SPECIALIST RECRUITMENT,1048172,1,"1,177.30",FRS STAFF AGENCY,14/02/19,"1,177.30",Procurement,Human Resources,
800125445,HAYS SPECIALIST RECRUITMENT,1048173,1,612.00,FRS STAFF AGENCY,14/02/19,612.00,Fire Stations (North West),Human Resources,
800125466,HAYS SPECIALIST RECRUITMENT,1048174,1,878.85,FRS STAFF AGENCY,14/02/19,878.85,Information and Communication Technology,Human Resources,
800125476,HAYS SPECIALIST RECRUITMENT,1048175,1,955.15,FRS STAFF AGENCY,14/02/19,955.15,Change to LFC Governance,Human Resources,
800125423,HAYS SPECIALIST RECRUITMENT,1048176,1,"1,848.60",FRS STAFF AGENCY,14/02/19,"1,848.60",CPO Delivery,Human Resources,
800125434,HAYS SPECIALIST RECRUITMENT,1048177,1,381.41,FRS STAFF AGENCY,14/02/19,381.41,Training and Professional Development,Human Resources,
800125481,HAYS SPECIALIST RECRUITMENT,1048178,1,576.00,FRS STAFF AGENCY,14/02/19,576.00,Fire Stations (North West),Human Resources,
800125454,HAYS SPECIALIST RECRUITMENT,1048179,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Information and Communication Technology,Human Resources,
800125482,HAYS SPECIALIST RECRUITMENT,1048180,1,857.85,FRS STAFF AGENCY,14/02/19,857.85,Information and Communication Technology,Human Resources,
800125418,HAYS SPECIALIST RECRUITMENT,1048181,1,"1,300.90",FRS STAFF AGENCY,14/02/19,"1,300.90",Operational Resilience,Human Resources,
800125459,HAYS SPECIALIST RECRUITMENT,1048182,1,"1,635.60",FRS STAFF AGENCY,14/02/19,"1,635.60",Information and Communication Technology,Human Resources,
800125440,HAYS SPECIALIST RECRUITMENT,1048183,1,620.90,FRS STAFF AGENCY,14/02/19,620.90,Management Support,Human Resources,
800125463,HAYS SPECIALIST RECRUITMENT,1048184,1,496.44,FRS STAFF AGENCY,14/02/19,496.44,Fire Stations (South West),Human Resources,
800125446,HAYS SPECIALIST RECRUITMENT,1048185,1,763.84,FRS STAFF AGENCY,14/02/19,763.84,People Services,Human Resources,
800125433,HAYS SPECIALIST RECRUITMENT,1048186,1,"1,454.25",FRS STAFF AGENCY,14/02/19,"1,454.25",Operational Policy,Human Resources,
800125461,HAYS SPECIALIST RECRUITMENT,1048187,1,614.95,FRS STAFF AGENCY,14/02/19,614.95,Technical and Service Support,Human Resources,
800125449,HAYS SPECIALIST RECRUITMENT,1048188,1,620.90,FRS STAFF AGENCY,14/02/19,620.90,Community Safety,Human Resources,
800125457,HAYS SPECIALIST RECRUITMENT,1048189,1,633.15,FRS STAFF AGENCY,14/02/19,633.15,Technical and Service Support,Human Resources,
800125464,HAYS SPECIALIST RECRUITMENT,1048190,1,900.90,FRS STAFF AGENCY,14/02/19,900.90,Grenfell Investigation Legal Costs,Human Resources,
800125438,HAYS SPECIALIST RECRUITMENT,1048191,1,260.18,FRS STAFF AGENCY,14/02/19,260.18,Operational Resilience,Human Resources,
800125455,HAYS SPECIALIST RECRUITMENT,1048192,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Management Support,Human Resources,
800125473,HAYS SPECIALIST RECRUITMENT,1048193,1,628.44,FRS STAFF AGENCY,14/02/19,628.44,London Resilience Group,Human Resources,
800125421,HAYS SPECIALIST RECRUITMENT,1048194,1,620.90,FRS STAFF AGENCY,14/02/19,620.90,Community Safety,Human Resources,
800125431,HAYS SPECIALIST RECRUITMENT,1048195,1,620.90,FRS STAFF AGENCY,14/02/19,620.90,Operational Resilience,Human Resources,
800125472,HAYS SPECIALIST RECRUITMENT,1048196,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Fire Stations (South West),Human Resources,
800125469,HAYS SPECIALIST RECRUITMENT,1048197,1,"2,111.70",FRS STAFF AGENCY,14/02/19,"2,111.70",Watch Structure Review,Human Resources,
800125436,HAYS SPECIALIST RECRUITMENT,1048198,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Management Support,Human Resources,
800125427,HAYS SPECIALIST RECRUITMENT,1048199,1,962.15,FRS STAFF AGENCY,14/02/19,962.15,Technical and Service Support,Human Resources,
800125439,HAYS SPECIALIST RECRUITMENT,1048200,1,397.98,FRS STAFF AGENCY,14/02/19,397.98,Training and Professional Development,Human Resources,
800125441,HAYS SPECIALIST RECRUITMENT,1048201,1,616.46,FRS STAFF AGENCY,14/02/19,616.46,Management Support,Human Resources,
800125468,HAYS SPECIALIST RECRUITMENT,1048202,1,"1,459.84",FRS STAFF AGENCY,14/02/19,"1,459.84",Information and Communication Technology,Human Resources,
800125452,HAYS SPECIALIST RECRUITMENT,1048203,1,496.44,FRS STAFF AGENCY,14/02/19,496.44,Information and Communication Technology,Human Resources,
800125419,HAYS SPECIALIST RECRUITMENT,1048204,1,300.02,FRS STAFF AGENCY,14/02/19,300.02,Central Fire Safety,Human Resources,
800125448,HAYS SPECIALIST RECRUITMENT,1048205,1,630.00,FRS STAFF AGENCY,14/02/19,630.00,Management Support,Human Resources,
800125444,HAYS SPECIALIST RECRUITMENT,1048206,1,741.47,FRS STAFF AGENCY,14/02/19,741.47,General Counsel,Human Resources,
800125465,HAYS SPECIALIST RECRUITMENT,1048207,1,614.95,FRS STAFF AGENCY,14/02/19,614.95,People Services,Human Resources,
800125456,HAYS SPECIALIST RECRUITMENT,1048208,1,633.15,FRS STAFF AGENCY,14/02/19,633.15,Fire Stations (South West),Human Resources,
800125412,HAYS SPECIALIST RECRUITMENT,1048211,1,974.05,FRS STAFF AGENCY,14/02/19,974.05,Health and Safety,Human Resources,
800125407,HAYS SPECIALIST RECRUITMENT,1048212,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Fire Stations (North West),Human Resources,
800125409,HAYS SPECIALIST RECRUITMENT,1048213,1,"1,300.90",FRS STAFF AGENCY,14/02/19,"1,300.90",Operational Resilience,Human Resources,
800125404,HAYS SPECIALIST RECRUITMENT,1048214,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Technical and Service Support,Human Resources,
800125413,HAYS SPECIALIST RECRUITMENT,1048215,1,633.15,FRS STAFF AGENCY,14/02/19,633.15,Fire Stations (South West),Human Resources,
800125406,HAYS SPECIALIST RECRUITMENT,1048216,1,630.00,FRS STAFF AGENCY,14/02/19,630.00,Fire Stations (North West),Human Resources,
800125415,HAYS SPECIALIST RECRUITMENT,1048217,1,602.82,FRS STAFF AGENCY,14/02/19,602.82,Fire Stations (South West),Human Resources,
800125411,HAYS SPECIALIST RECRUITMENT,1048218,1,"1,300.90",FRS STAFF AGENCY,14/02/19,"1,300.90",Operational Resilience,Human Resources,
800125410,HAYS SPECIALIST RECRUITMENT,1048219,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Management Support,Human Resources,
800125416,HAYS SPECIALIST RECRUITMENT,1048220,1,496.72,FRS STAFF AGENCY,14/02/19,496.72,Community Safety,Human Resources,
800125414,HAYS SPECIALIST RECRUITMENT,1048221,1,589.52,FRS STAFF AGENCY,14/02/19,589.52,Fire Stations (South West),Human Resources,
800125405,HAYS SPECIALIST RECRUITMENT,1048222,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Management Support,Human Resources,
800125408,HAYS SPECIALIST RECRUITMENT,1048223,1,633.15,FRS STAFF AGENCY,14/02/19,633.15,Training and Professional Development,Human Resources,
800125417,HAYS SPECIALIST RECRUITMENT,1048224,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Information and Communication Technology,Human Resources,
800125403,HAYS SPECIALIST RECRUITMENT,1048226,1,620.55,FRS STAFF AGENCY,14/02/19,620.55,Fire Stations (North West),Human Resources,
