Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PSP/20966,1,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- ACTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,PSP/20966,"8,200.00"
PSP/20966,2,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,320.00,1.00,320.00,,
PSP/20966,3,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- BEXLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,590.00,1.00,590.00,,
PSP/20966,4,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- BIGGIN HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,300.00,1.00,300.00,,
PSP/20966,5,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- CHISWICK FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,6,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- FELTHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,7,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- FINCHLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,8,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- FOREST HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,9,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- HAINAULT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,10,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- HEATHROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,590.00,1.00,590.00,,
PSP/20966,11,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,12,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- HOLLOWAY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,13,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,490.00,1.00,490.00,,
PSP/20966,14,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- PARK ROYAL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,15,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- PECKHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,16,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- POPLAR FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,980.00,1.00,980.00,,
PSP/20966,17,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- RICHMOND FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,18,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHGATE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,19,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- WANDSWORTH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,20,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- WHITECHAPEL,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,21,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- WILLESDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,22,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- WOODFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20966,23,3/15/16,8200.00,ASBESTOS MANAGEMENT CONSULTANCY- WOODSIDE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20967,1,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- ACTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,PSP/20967,"7,927.50"
PSP/20967,2,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- BARKING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,245.00,1.00,245.00,,
PSP/20967,3,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- BARNET FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20967,4,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- BIGGN HILL,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20967,5,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- BRIXTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,201.25,1.00,201.25,,
PSP/20967,6,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- CHELSEA FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,152.50,1.00,152.50,,
PSP/20967,7,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- CLAPHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,658.75,1.00,658.75,,
PSP/20967,8,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- CROYDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,48.75,1.00,48.75,,
PSP/20967,9,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- DEPTFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,48.75,1.00,48.75,,
PSP/20967,10,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- EDMONTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20967,11,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- FELTHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20967,12,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- FINCHLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,420.00,1.00,420.00,,
PSP/20967,13,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,348.75,1.00,348.75,,
PSP/20967,14,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY-  HEATHROW FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20967,15,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20967,16,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20967,17,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- HOLLOWAY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20967,18,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- HORNSEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20967,19,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- ISLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20967,20,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- LEE GREEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20967,21,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- LEWISHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,"1,008.75",1.00,"1,008.75",,
PSP/20967,22,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- LEYTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20967,23,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,62.50,1.00,62.50,,
PSP/20967,24,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- NORTHOLT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,220.00,1.00,220.00,,
PSP/20967,25,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- PARK ROYAL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20967,26,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- SHOREDITCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,207.50,1.00,207.50,,
PSP/20967,27,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- SOHO FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,552.50,1.00,552.50,,
PSP/20967,28,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- STRATFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,187.50,1.00,187.50,,
PSP/20967,29,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- TOOTING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,62.50,1.00,62.50,,
PSP/20967,30,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- WANDSWORTH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20967,31,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- WEMBLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20967,32,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- WEST HAMPSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,245.00,1.00,245.00,,
PSP/20967,33,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- WHITECHAPEL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20967,34,3/15/16,7927.50,ASBESTOS MANAGEMENT CONSULTANCY- WOODFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20975,1,3/17/16,6905.00,SPACE RATIONALISATION OF UNION ST,PROPERTY SERVICES (3 US),BDG WORKFUTURES LTD===========,1.00,"6,905.00","6,905.00",PSP/20975,"6,905.00"
PSP/20989,1,3/22/16,8500.00,REPAIR TO DRILL TOWER - BECKENHAM FS,BECKENHAM FIRE STATION,FAHEY BUILDERS LTD============,"8,500.00",1.00,"8,500.00",PSP/20989,"8,500.00"
PSP/20992,1,3/22/16,6064.52,HEATING BOILER REPLACEMENT - ELTHAM FS,ELTHAM FIRE STATION,KIER BUILDING SERV ENGINEERS==,"6,064.52",1.00,"6,064.52",PSP/20992,"6,064.52"
PSP/20994,1,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16-ALBERT EMBANKME",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,22.96,1.00,22.96,PSP/20994,"7,587.30"
PSP/20994,2,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- BARKING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,89.11,1.00,89.11,,
PSP/20994,3,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- BECKENHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,22.39,1.00,22.39,,
PSP/20994,4,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- BOUNDS GREEN",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,16.84,1.00,16.84,,
PSP/20994,5,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- CLAPHAM",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,155.39,1.00,155.39,,
PSP/20994,6,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16 - CROYDON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,638.35,1.00,638.35,,
PSP/20994,7,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- DOWGATE FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,118.56,1.00,118.56,,
PSP/20994,8,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- EALING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,12.61,1.00,12.61,,
PSP/20994,9,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- EAST HAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,265.75,1.00,265.75,,
PSP/20994,10,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16 - EDMONTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,70.60,1.00,70.60,,
PSP/20994,11,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- FULHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,31.30,1.00,31.30,,
PSP/20994,12,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- HAMMERSMITH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,441.23,1.00,441.23,,
PSP/20994,13,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- HOLLOWAY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,12.61,1.00,12.61,,
PSP/20994,14,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- HORNCHURCH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,15.60,1.00,15.60,,
PSP/20994,15,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- KENSINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,259.41,1.00,259.41,,
PSP/20994,16,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- LAMBETH RIVER",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,73.54,1.00,73.54,,
PSP/20994,17,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- LEWISHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,316.89,1.00,316.89,,
PSP/20994,18,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- MILLWALL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,75.17,1.00,75.17,,
PSP/20994,19,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- NEW CROSS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,162.93,1.00,162.93,,
PSP/20994,20,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- PADDINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,429.19,1.00,429.19,,
PSP/20994,21,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16 - PARK ROYAL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,84.02,1.00,84.02,,
PSP/20994,22,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- POPLAR FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,129.21,1.00,129.21,,
PSP/20994,23,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- PURLEY WAY STO",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,83.09,1.00,83.09,,
PSP/20994,24,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- STC",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,"1,393.73",1.00,"1,393.73",,
PSP/20994,25,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- STRATFORD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,585.62,1.00,585.62,,
PSP/20994,26,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- UNION ST",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,"1,357.92",1.00,"1,357.92",,
PSP/20994,27,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- WALTHAMSTOW FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,42.35,1.00,42.35,,
PSP/20994,28,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- WEMBLEY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,371.20,1.00,371.20,,
PSP/20994,29,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- WEST NORWOOD",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,178.80,1.00,178.80,,
PSP/20994,30,3/23/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, JAN 16- ORPINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,130.93,1.00,130.93,,
PSP/20995,1,3/23/16,9069.00,SHOWER REFURBISGHMENT IN DAC'S OFFICE-LEWISHAM FS,LEWISHAM FIRE STATION,B NOKES CONTRACTS LTD,"9,069.00",1.00,"9,069.00",PSP/20995,"9,069.00"
PSP/20996,1,3/23/16,5107.00,REFURBISHMENT IN DAC'S OFFICE-LEWISHAM FS,LEWISHAM FIRE STATION,B NOKES CONTRACTS LTD,"5,107.00",1.00,"5,107.00",PSP/20996,"5,107.00"
PSP/20999,1,3/24/16,5473.33,KITCHEN GAS WORKS,SOUTHGATE FIRE STATION,ENGIE,"5,473.33",1.00,"5,473.33",PSP/20999,"5,473.33"
PSP/21002,1,3/24/16,5243.30,FIRE SAFETY WORKS - FINCHLEY FS,FINCHLEY FIRE STATION,SWEETT  UK LTD,1.00,"5,243.30","5,243.30",PSP/21002,"5,243.30"
PSP/21005,1,3/24/16,8442.50,EUSTON FS - A.C.S. PROPOSED ACCOMMODATION ADAPTIONS,EUSTON FIRE STATION,SWEETT  UK LTD,1.00,"8,442.50","8,442.50",PSP/21005,"8,442.50"
PSP/21006,1,3/31/16,5040.00,SEE  PROJECT -BARKING FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,PSP/21006,"5,040.00"
PSP/21006,2,3/31/16,5040.00,SEE  PROJECT -STRATFORD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,3,3/31/16,5040.00,SEE  PROJECT - EAST HAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,4,3/31/16,5040.00,SEE  PROJECT - PLAISTOW FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,5,3/31/16,5040.00,SEE  PROJECT - LEWISHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,6,3/31/16,5040.00,SEE  PROJECT - GREENWICH FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,7,3/31/16,5040.00,SEE  PROJECT - EAST GREENWICH FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,8,3/31/16,5040.00,SEE  PROJECT - ELTHAM FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,9,3/31/16,5040.00,SEE  PROJECT - HORNSEY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,10,3/31/16,5040.00,SEE  PROJECT - STOKE NEWINGTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,11,3/31/16,5040.00,SEE  PROJECT - LEYTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21006,12,3/31/16,5040.00,SEE  PROJECT - HOMERTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,420.00,1.00,420.00,,
PSP/21013,1,3/31/16,8868.00,MALE FIRE FIGHTERS SHOWERS - STRSTFORD FS,STRATFORD FIRE STATION,B NOKES CONTRACTS LTD,"8,868.00",1.00,"8,868.00",PSP/21013,"8,868.00"
PSP/21017,1,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16-ALBERT EMBANKME",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,22.96,1.00,22.96,PSP/21017,"7,587.30"
PSP/21017,2,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- BARKING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,89.11,1.00,89.11,,
PSP/21017,3,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- BECKENHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,22.39,1.00,22.39,,
PSP/21017,4,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- BOUNDS GREEN",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,16.84,1.00,16.84,,
PSP/21017,5,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- CLAPHAM",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,155.39,1.00,155.39,,
PSP/21017,6,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16 - CROYDON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,638.35,1.00,638.35,,
PSP/21017,7,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- DOWGATE FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,118.56,1.00,118.56,,
PSP/21017,8,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- EALING FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,12.61,1.00,12.61,,
PSP/21017,9,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- EAST HAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,265.75,1.00,265.75,,
PSP/21017,10,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16 - EDMONTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,70.60,1.00,70.60,,
PSP/21017,11,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- FULHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,31.30,1.00,31.30,,
PSP/21017,12,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- HAMMERSMITH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,441.23,1.00,441.23,,
PSP/21017,13,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- HOLLOWAY FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,12.61,1.00,12.61,,
PSP/21017,14,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- HORNCHURCH FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,15.60,1.00,15.60,,
PSP/21017,15,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- KENSINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,259.41,1.00,259.41,,
PSP/21017,16,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- LAMBETH RIVER",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,73.54,1.00,73.54,,
PSP/21017,17,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- LEWISHAM FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,316.89,1.00,316.89,,
PSP/21017,18,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- MILLWALL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,75.17,1.00,75.17,,
PSP/21017,19,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- NEW CROSS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,162.93,1.00,162.93,,
PSP/21017,20,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- PADDINGTON FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,429.19,1.00,429.19,,
PSP/21017,21,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16 - PARK ROYAL FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,84.02,1.00,84.02,,
PSP/21017,22,3/31/16,7587.30,"SECURITY ACCESS MAINTENANCE CONTRACT, FEB 16- POPLAR FS",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,129.21,1.00,129.21,,
