Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
KMK/00011,09/01/19,8877.51,STRONG SMELL OF SEWAGE SEEMS TO BE COMING FROM THE YARD,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,BMS ALARM - CHP NO1 FAULT,LFB/HQ,KIER BUILDING SERV ENGINEERS,116.42,1.00,116.42,,
KMK/00011,09/01/19,8877.51,BMS ALARM - CHP NO 1 FAULT,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,LIGHT IN THE APPLIANCE BAY IS OUT - NEXT TO THE DOOR TO THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,1ST FLOOR MALE TOILETS THE ROLLER TOWEL HAS BROKEN,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,DRAIN IN THE WASH DOWN AREA IN THE APPLIANCE BAY IS BLOCKED,LFB/HQ,KIER BUILDING SERV ENGINEERS,107.46,1.00,107.46,,
KMK/00011,09/01/19,8877.51,APPLIANCE BAY FLAT ROOF BETWEEN THE PUMP AND PUMP LADDER,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,REPLACEMENT OF A LEAKING PRESSURE RELIEF VALVE ON HEATING BO,LFB/HQ,KIER BUILDING SERV ENGINEERS,322.37,1.00,322.37,,
KMK/00011,09/01/19,8877.51,A CCTV SURVEY UNDERTAKEN AS PART OF SHOWER PROJECT HAS REVEA,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,SHOWER TRAY IN THE WATCH MANAGERS ROOM NOT CLEARING,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,OVEN IGNITION SWITCH IS NOT WORKING,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,WATCH MANAGERS TOILET - FLUSH HANDLE IS NOT FLUSHING,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,WATER LEAK IN UNIT 1 PEGASUS ROAD - THIS IS ON THE SIDE OF T,LFB/HQ,KIER BUILDING SERV ENGINEERS,116.40,1.00,116.40,,
KMK/00011,09/01/19,8877.51,INSECTICUTOR - LIGHTS NEED REPLACING AS THESE ARE DEFECTIVE,LFB/HQ,KIER BUILDING SERV ENGINEERS,182.64,1.00,182.64,,
KMK/00011,09/01/19,8877.51,KITCHEN AREA - THE EXTRACTOR UNIT IS NOT PRODUCING THE FAT I,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,BLOCKAGE IN THE SINK WASTE PIPE - BOTH SINKS NOT DRAINING,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,LEAK COMING FROM TILES GROUND FLOOR CORRIDOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,TRAINING CENTRE DISABLED TOILET THE SYSTEM NOT FILLING UP,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,KITCHEN SMOKE ALARM CABLES ROLLED UP ON TOP OF CUPBOARDS. FI,LFB/HQ,KIER BUILDING SERV ENGINEERS,116.42,1.00,116.42,,
KMK/00011,09/01/19,8877.51,"HOSE AND LINE WORKSHOP STRONG SMELL COMING FROM SINK, BLEACH",LFB/HQ,KIER BUILDING SERV ENGINEERS,134.33,1.00,134.33,,
KMK/00011,09/01/19,8877.51,BMS: INVESTIGATION OF CHP-2 UNIT,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,FUEL TO BE DELIVERED TO THE STATION TO TOP UP THE BACK UP GE,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,"CISTERN LID HAS SMASHED AND NEEDS REPLACING - 1ST FLOOR , CO",LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,"SIREM - KINGSTON, 10141077 - FIRE FIGHTING EQUIPMENT",LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00011,09/01/19,8877.51,DOUBLE SINK IN MESS ROOM- 2ND FLOOR- HOT WATER TAP IS LEAKIN,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,DEFECTIVE LIGHT BULB - FIRST FLOOR - SINGLE TOILET IN F/F DO,LFB/HQ,KIER BUILDING SERV ENGINEERS,89.55,1.00,89.55,,
KMK/00011,09/01/19,8877.51,MENS GROUND FLOOR TOILETS - ALL 4 SINKS ARE VERY SLOW TO DRA,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,DEFECTIVE DOUBLE SOCKET - 1ST FLOOR - MESS AREA,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,DEFECTIVE BED LIGHT - 1ST FLOOR - FIREFIGHTERS DORM,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.77,1.00,44.77,,
KMK/00011,09/01/19,8877.51,THE WATER PIPE THAT CONNECTS TO THE LINCAT BOILER IS LEAKING,LFB/HQ,KIER BUILDING SERV ENGINEERS,133.42,1.00,133.42,,
KMK/00011,09/01/19,8877.51,THIRD FLOOR OFFICES - THEIR 2 AIR CON UNITS IN THE CEILING V,LFB/HQ,KIER BUILDING SERV ENGINEERS,440.02,1.00,440.02,,
KMK/00011,09/01/19,8877.51,THERE IS A LOT OF WATER ON THE FLOOR IN THE BOILER ROOM ON T,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,PIPE IN THE MESS AREA LEAKING WATER PIPE 1ST FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,TOILET IN THE LECTURE ROOM AREA GROUND FLOOR NOT FLUSHING,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,HOT AND COLD TAPS 1ST FLOOR SHOWER ROOM,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,MINOR LEAK ON THE TOILET - 1ST FLOOR - LADIES TOILETS,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,1ST FLOOR - MALE TOILETS - THERE IS A RADIATOR WHICH RUSTING,LFB/HQ,KIER BUILDING SERV ENGINEERS,134.36,1.00,134.36,,
KMK/00011,09/01/19,8877.51,HOT WATER TAP IN THE WATCH MANAGERS ROOM,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,ALL THE SINKS ARE BLOCKED - MALE GROUND FLOOR - WASHROOM,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,2.PLEASE ARRANGE FOR THE HOT WATER URN TO BE DESCALED IN THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,322.38,1.00,322.38,,
KMK/00011,09/01/19,8877.51,"SIREM - DEPTFORD, 10351113 - BOILER - NO2 - CAT B",LFB/HQ,KIER BUILDING SERV ENGINEERS,691.56,1.00,691.56,,
KMK/00011,09/01/19,8877.51,CISTERN LEAKING - FEMALE TOILET - GROUND FLOOR - SLOW LEAK,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,STRIP LIGHT OUT 2ND FLOOR IN THE LOST SPACE OUTSIDE STATION,LFB/HQ,KIER BUILDING SERV ENGINEERS,64.78,1.00,64.78,,
KMK/00011,09/01/19,8877.51,1ST FLOOR OFFICE LEAK COMING THROUGH FROM THE CEILING,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.86,1.00,26.86,,
KMK/00011,09/01/19,8877.51,WATER TREATMENT COMPANY TO ATTEND SITE AND TAKE 3 SAMPLES,LFB/HQ,KIER BUILDING SERV ENGINEERS,181.00,1.00,181.00,,
KMK/00011,09/01/19,8877.51,DISABLED TOILET ON THE GROUND FLOOR - THE TOILET IS NOT REFI,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,NO HOT WATER THROUGHOUT THE STATION,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,GROUND FLOOR GENTS TOILETS - URINALS ARE BLOCKED,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,DEFECTIVE LIGHT SWITCHES - NOT WORKING AT ALL,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,BROKEN CISTERN - GENTS TOILETS - 2ND FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,1ST FLOOR MALE SHOWER ROOM COLD TAP HAS COME LOOSE,LFB/HQ,KIER BUILDING SERV ENGINEERS,8.95,1.00,8.95,,
KMK/00011,09/01/19,8877.51,LINCAT HOT WATER BOILER IS FAULTY,LFB/HQ,KIER BUILDING SERV ENGINEERS,98.51,1.00,98.51,,
KMK/00011,09/01/19,8877.51,HOT WATER BOILER IN THE KITCHEN .. REQUIRES NEW FILTER,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,BLOCKED SINK - FEMALE DORM - 1ST FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,LOCKER ROOM 1 - THE SHOWER AND 2 SINKS ARE ALL BLOCKED UP,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,TOILET IN THE MAIN MALE SHOWER AREA - CLOSEST TO THE WINDOW,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,RUNNING WATER CAN BE HEARD THROUGHOUT THE FIRST FLOOR DORM A,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,GROUND FLOOR FIRE FIGHTERS SHOWER ROOM - PRESSURE IN THE SHO,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,APPLIANCE BAY - APPLIANCE CALL LIGHTS ABOVE DOOR 2 INTO THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,69.84,1.00,69.84,,
KMK/00011,09/01/19,8877.51,X1 LIGHT OUT IN THE TV ROOM - GROUND FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,8.95,1.00,8.95,,
KMK/00011,09/01/19,8877.51,1ST FLOOR - LADIES TOILETS - DEFECTIVE FLUSH,LFB/HQ,KIER BUILDING SERV ENGINEERS,304.47,1.00,304.47,,
KMK/00011,09/01/19,8877.51,SECOND FLOOR MENS TOILETS - POWER SOCKET FOR THE HEATER IS B,LFB/HQ,KIER BUILDING SERV ENGINEERS,170.15,1.00,170.15,,
KMK/00011,09/01/19,8877.51,WATER IS COMING OUT BROWN FROM THE HOT TAPS,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,THE KITCHEN SINK IS BLOCKED (RIGHT HAND SINK) ON THE FIRST F,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,LIGHT SWITCH ON THE GROUND FLOOR TV ROOM SWITCH HAS BEEN PUS,LFB/HQ,KIER BUILDING SERV ENGINEERS,73.09,1.00,73.09,,
KMK/00011,09/01/19,8877.51,WATCH MANAGERS ROOM GROUND FLOOR ONE LIGHT OUT,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,BLOCKED URINAL IN THE MENS TOILETS ON THE GROUND FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,62.69,1.00,62.69,,
KMK/00011,09/01/19,8877.51,NO POWER SOCKETS WORKING IN THE 3RD FLOOR KITCHEN - ROOM 36,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00011,09/01/19,8877.51,THE STATION HAS NO HOT WATER THROUGHOUT - THIS WENT DOWN LAS,LFB/HQ,KIER BUILDING SERV ENGINEERS,89.55,1.00,89.55,,
KMK/00011,09/01/19,8877.51,GROUND FLOOR URINAL IS BLOCKED,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,LIGHT OUT IN NUMBER 1 STORE ROOM CLEANERS CUPBOARD BASEMENT,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,"THE SECONDARY RETURN, PUMP ,VALVE OR  PIPEWORK IS AT FAULT W",LFB/HQ,KIER BUILDING SERV ENGINEERS,107.46,1.00,107.46,,
KMK/00011,09/01/19,8877.51,WATCH MANAGERS ROOM - BALL VALVE IS BROKEN ON THE TOILET - G,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00011,09/01/19,8877.51,APPLIANCE BAY PUMP CHARGER LEAD IS FAULTY - THIS IS IN BAY 1,LFB/HQ,KIER BUILDING SERV ENGINEERS,258.87,1.00,258.87,,
KMK/00011,09/01/19,8877.51,1ST FLOOR SHOWERS NOT WORKING MALE SHOWERS,LFB/HQ,KIER BUILDING SERV ENGINEERS,180.00,1.00,180.00,,
KMK/00011,09/01/19,8877.51,THE SECONDARY RETURN HWS TEMPERATURE IS CONSISTENTLY BELOW 5,LFB/HQ,KIER BUILDING SERV ENGINEERS,334.50,1.00,334.50,,
KMK/00011,09/01/19,8877.51,WHOLE STATION POWER KEEPS TRIPPING OUT SITE ARE NOW ON THE G,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,FAULTY POWER SOCKET IN THE GROUND FLOOR GENT TOILETS,LFB/HQ,KIER BUILDING SERV ENGINEERS,8.99,1.00,8.99,,
KMK/00011,09/01/19,8877.51,VARIOUS LIGHTS OUT - GROUND FLOOR - CORRIDOR BY THE STAIRS,LFB/HQ,KIER BUILDING SERV ENGINEERS,89.55,1.00,89.55,,
KMK/00011,09/01/19,8877.51,(I3032-03) LIGHT OUT IN 2ND FLOOR DORM,LFB/HQ,KIER BUILDING SERV ENGINEERS,240.92,1.00,240.92,,
KMK/00011,09/01/19,8877.51,THERE IS A LIGHT ON THE BACK STAIRCASE WHICH LEADS ON TO THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,CALL LIGHT OUT IN THE MALE DORM ABOVE THE BED,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00011,09/01/19,8877.51,TOILET BLOCKED 1ST FLOOR UNISEX TOILET OUTSIDE THE LOCKER RO,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00011,09/01/19,8877.51,SHAVING LIGHT IS DEFECTIVE IN THE 1ST FLOOR - SHOWER ROOM BE,LFB/HQ,KIER BUILDING SERV ENGINEERS,46.56,1.00,46.56,,
KMK/00011,09/01/19,8877.51,HOSE UNDER THE COVERED WASH IS LEAKING - THINKS THE PIPE IS,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.81,1.00,35.81,,
KMK/00011,09/01/19,8877.51,GROUND FLOOR LADIES TOILET   -   BROKEN TOILET FLUSH,LFB/HQ,KIER BUILDING SERV ENGINEERS,152.24,1.00,152.24,,
KMK/00011,09/01/19,8877.51,LEAK IN THE WATCH MANAGERS OFFICE CEILING - RELATIVELY HEAVY,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,WARMER DOOR - KITCHEN - NOT CLOSING PROPERLY,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00011,09/01/19,8877.51,LEAKING PIPES - 1ST FLOOR - KITCHEN,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00011,09/01/19,8877.51,MALE DORM - LEAKING RADIATOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00011,09/01/19,8877.51,THE POC REPORTS THE HEATING IS NOT WORKING,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00011,09/01/19,8877.51,SINK BLOCKED IN FEMALE DORM 1ST FLOOR ONLY ONE SINK IN THERE,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.81,1.00,35.81,,
KMK/00011,09/01/19,8877.51,THE HANDLE ON THE WASH DOWN HOSE IN THE REAR YARD IS DEFECTI,LFB/HQ,KIER BUILDING SERV ENGINEERS,8.99,1.00,8.99,,
KMK/00011,09/01/19,8877.51,3RD FLOOR - FIRE SAFETY OFFICES - FITTING THAT HOLDS THE SHO,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00011,09/01/19,8877.51,3RD FLOOR - FIRE SAFETY OFFICES - MALE TOILET - ONE OF THE T,LFB/HQ,KIER BUILDING SERV ENGINEERS,71.64,1.00,71.64,,
KMK/00011,09/01/19,8877.51,THE URINALS ON THE SECOND FLOOR ARE BLOCKED AND OVER FLOWING,LFB/HQ,KIER BUILDING SERV ENGINEERS,62.69,1.00,62.69,,
KMK/00011,09/01/19,8877.51,NO HEATING IN THE WHOLE BUILDING DURING THE NIGHT,LFB/HQ,KIER BUILDING SERV ENGINEERS,186.24,1.00,186.24,,
KMK/00011,09/01/19,8877.51,BLOCKED TOILETS - GROUND FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,46.56,1.00,46.56,,
KMK/00015,09/03/19,5726.69,BLOCKED URINAL IN THE GENTS TOILET ON THE 1ST FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,KMK/00015,"5,726.69"
KMK/00015,09/03/19,5726.69,"PMREM - SURBITON, 10161091 - BMS - C2",LFB/HQ,KIER BUILDING SERV ENGINEERS,695.31,1.00,695.31,,
KMK/00015,09/03/19,5726.69,WATCH MANAGER SHOWER ROOM - SHOWER IS DEFECTIVE,LFB/HQ,KIER BUILDING SERV ENGINEERS,34.62,1.00,34.62,,
KMK/00015,09/03/19,5726.69,LEAK IN THE DISABLED TOILET - WATER COMING FROM THE SINK,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,THE CENTRAL HEATING IN THE STATION IS ON SO THE HEAT WITHIN,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00015,09/03/19,5726.69,DEFECTIVE LIGHTS ON THE 2ND FLOOR LANDING OF STAIRCASES 1&2.,LFB/HQ,KIER BUILDING SERV ENGINEERS,44.78,1.00,44.78,,
KMK/00015,09/03/19,5726.69,LEAD FROM THE CEILING IS DAMAGED - THE CONNECTOR IS BROKEN,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,MENS DORM - LEFT HAND BATCH OF LIGHTS (5) NOT LINKED UP TO T,LFB/HQ,KIER BUILDING SERV ENGINEERS,221.16,1.00,221.16,,
KMK/00015,09/03/19,5726.69,LEAK COMING FROM THE CISTERN ON THE GND FLOOR DISABLED TOILE,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00015,09/03/19,5726.69,TURN OFF THE RADIATORS IN THE CLASS ROOMS WEST BLOCK LAS,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00015,09/03/19,5726.69,LEAKING CUBICLE  - TOP FLOOR - STATION MANAGERS ROOM,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00015,09/03/19,5726.69,LEAKING CUBICLE - GROUND FLOOR - FIRE FIGHTERS CUBICLES,LFB/HQ,KIER BUILDING SERV ENGINEERS,80.60,1.00,80.60,,
KMK/00015,09/03/19,5726.69,GROUND FLOOR REAR BAY LOOSE CABLING HANGING OUTSIDE WINDOW,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,ELECTRICAL SOCKET IN KITCHEN FAR END NEEDS RETIGHTENING. FIR,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00015,09/03/19,5726.69,VARIOUS LIGHTING ISSUES THROUGHOUT THE STATION,LFB/HQ,KIER BUILDING SERV ENGINEERS,319.05,1.00,319.05,,
KMK/00015,09/03/19,5726.69,"SIREM - NEW CROSS, 10271166 - FIRE EXTINGUISHER/BLANKET THRO",LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
KMK/00015,09/03/19,5726.69,2ND FLOOR - GENTS TOILETS (TOP RIGHT HAND FROM BACK OF BUILD,LFB/HQ,KIER BUILDING SERV ENGINEERS,62.67,1.00,62.67,,
KMK/00015,09/03/19,5726.69,"SIREM - SUTTON, 10371112 - LIGHTNING PROTECTION",LFB/HQ,KIER BUILDING SERV ENGINEERS,74.82,1.00,74.82,,
KMK/00015,09/03/19,5726.69,WORK ORDER TO BE RAISED FOR KIER,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,P1 FOR 15LTRS OF DIESEL TO BE DELIVERED TO NEW MALDEN AS THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,MERTON LOC TESTING OF GENERATOR SWITCH GEAR:,LFB/HQ,KIER BUILDING SERV ENGINEERS,970.96,1.00,970.96,,
KMK/00015,09/03/19,5726.69,BMS - AIREDALE OS'S NOT CONNECTING,LFB/HQ,KIER BUILDING SERV ENGINEERS,179.10,1.00,179.10,,
KMK/00015,09/03/19,5726.69,"PMREM - TOOTING, 10411236 - WATER TREATMENT - CLOSED LOOP -",LFB/HQ,KIER BUILDING SERV ENGINEERS,417.84,1.00,417.84,,
KMK/00015,09/03/19,5726.69,THE TAPS IN THE KITCHEN - LEFT HAND TAPS AREN'T LETTING MUCH,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.72,1.00,53.72,,
KMK/00015,09/03/19,5726.69,"PMREM - NEW CROSS, 10271120 - GENERATOR - CAT B",LFB/HQ,KIER BUILDING SERV ENGINEERS,62.69,1.00,62.69,,
KMK/00015,09/03/19,5726.69,ASSESS THE PIPEWORK AND VALVES ON THE RADIATOR IN THE MAIN T,LFB/HQ,KIER BUILDING SERV ENGINEERS,98.52,1.00,98.52,,
KMK/00015,09/03/19,5726.69,SHOWER NOT WORKING - TOP FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,62.67,1.00,62.67,,
KMK/00015,09/03/19,5726.69,TEMPORARY TOILETS OVERFLOWING EVERY TIME SITE USE THEM,LFB/HQ,KIER BUILDING SERV ENGINEERS,80.60,1.00,80.60,,
KMK/00015,09/03/19,5726.69,IN THE BASEMENT GYM  -ABOVE  SINK THE LIGHT HAS BLOWNJ,LFB/HQ,KIER BUILDING SERV ENGINEERS,188.10,1.00,188.10,,
KMK/00015,09/03/19,5726.69,TOILET IN THE FF DORM NOT FLUSHING AND IS BLOCKED 1ST FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,WATER LEAK IN THE TRAINING AREA - THIS IS A BUILDING ATTACHE,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00015,09/03/19,5726.69,2ND FLOOR - PLUG SOCKET FAULTY - MAIN OFFICE,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00015,09/03/19,5726.69,SUPPLY A MOBILE GENERATOR FOR THE 14-15TH OF NOVEMBER,LFB/HQ,KIER BUILDING SERV ENGINEERS,188.10,1.00,188.10,,
KMK/00015,09/03/19,5726.69,LEAKING TAP - FEMALE TOILET - 1ST FLOOR,LFB/HQ,KIER BUILDING SERV ENGINEERS,161.19,1.00,161.19,,
KMK/00015,09/03/19,5726.69,UPSTAIRS MALE TOILET IN THE SHOWER ROOM IS BLOCKED AND BACKI,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00015,09/03/19,5726.69,LFB HAVE REQUESTED FOR AN UPS ENGINEER TO ATTEND SITE ON THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,505.92,1.00,505.92,,
KMK/00015,09/03/19,5726.69,REPLACEMENT OF A FOAM EXTINGUISHER IN THE QUIET ROOM GROUND,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,THE TOILET BY THE KITCHEN IS DEFECTIVE AND REQUIRES REPAIR.,LFB/HQ,KIER BUILDING SERV ENGINEERS,128.10,1.00,128.10,,
KMK/00015,09/03/19,5726.69,HOT TAP IN THE MESS - LEFT HAND SIDE AS YOUR LOKING OUT THE,LFB/HQ,KIER BUILDING SERV ENGINEERS,26.87,1.00,26.87,,
KMK/00015,09/03/19,5726.69,SERVICE ISNT WORKING - COLD WATER COMING OUT OF DISABLED SHO,LFB/HQ,KIER BUILDING SERV ENGINEERS,62.68,1.00,62.68,,
KMK/00015,09/03/19,5726.69,LIGHTING - X1 LIGHT OUT - THE OUTSIDE LIGHTBULB ON BULK HEAD,LFB/HQ,KIER BUILDING SERV ENGINEERS,30.50,1.00,30.50,,
KMK/00015,09/03/19,5726.69,FOLLOWING ON FROM F222523 - GROUND FLOOR - WATCH MANAGER'S S,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,LEAKING TOILET IN THE DOWNSTAIRS  TOILET,LFB/HQ,KIER BUILDING SERV ENGINEERS,35.82,1.00,35.82,,
KMK/00015,09/03/19,5726.69,FEMALE TOILET ON SECOND FLOOR BLOCKED,LFB/HQ,KIER BUILDING SERV ENGINEERS,89.55,1.00,89.55,,
KMK/00015,09/03/19,5726.69,STATION MANAGER SINK HAS BEEN BLOCKED,LFB/HQ,KIER BUILDING SERV ENGINEERS,89.55,1.00,89.55,,
KMK/00015,09/03/19,5726.69,URINAL BLOCKED IN GROUNFD FLOOR TOILET,LFB/HQ,KIER BUILDING SERV ENGINEERS,17.91,1.00,17.91,,
KMK/00015,09/03/19,5726.69,NO HOT WATER PRESSURE TO THE WATCH MANAGERS SHOWER,LFB/HQ,KIER BUILDING SERV ENGINEERS,53.73,1.00,53.73,,
