Order Number,Status Code,Type,Initial Entry Date (Display),Amt Tot Hcur,Line Number,Part Description,Centre Name,Vendor Name,Order Number Grouped,Unit Cost,Order Quantity,Line Cost,Order Cost (from Lines)
TSE/62028,5,P,26/04/2016,9754.5,1,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",IT BUSINESS SOLUTIONS (1 US),DOCSCORP PTY LTD==============,TSE/62028,9.29,1050,9754.5,9754.5
TSE/62035,5,P,27/04/2016,8820,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62035,420,21,8820,8820
TSE/62036,5,P,27/04/2016,6300,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62036,350,18,6300,6300
TSE/62063,1,P,27/04/2016,6546.2,1,CONDUCTIVE BONE MIC            (LONDON SPEC) V13645,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,98.34,20,1966.8,6546.2
TSE/62063,1,P,27/04/2016,6546.2,2,C-C400 NEXUS SOCKET V11882,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,10.51,10,105.1,6546.2
TSE/62063,1,P,27/04/2016,6546.2,3,DELIVERY CHARGE (RADIOCOMS),RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,10,1,10,6546.2
TSE/62063,1,P,27/04/2016,6546.2,4,ENTEL HX481 SINGLE DESK       CHARGER CSAHX (OLYMPIC OFFER),RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,10.5,20,210,6546.2
TSE/62063,1,P,27/04/2016,6546.2,5,ENTEL HX481 V2 SPARE BATTERY,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,22.15,100,2215,6546.2
TSE/62063,1,P,27/04/2016,6546.2,6,FACILITY PLUG LEAD-STRAIGHT   HT981,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,25,20,500,6546.2
TSE/62063,1,P,27/04/2016,6546.2,7,HC1 LONDON SPECIFICATION BONE MIC,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED=====,TSE/62063,153.93,10,1539.3,6546.2
TSE/62095,1,P,29/04/2016,5484.31,1,"CANON IR4235I PRINTER, BLACK &WHITE,  COPY CHARGE",UNION STREET HQ - FM,CANON (UK) LTD===============,TSE/62095,0.0027,348087,939.8349,5484.3149
TSE/62095,1,P,29/04/2016,5484.31,2,"CANON, IR5235I, MFD, COLOUR   , QUARTERLY RENTAL",UNION STREET HQ - FM,CANON (UK) LTD===============,TSE/62095,390.86,4,1563.44,5484.3149
TSE/62095,1,P,29/04/2016,5484.31,3,"CANON, IR4025I, MFD, BLACK     & WHITE, QUARTERLY RENTAL",UNION STREET HQ - FM,CANON (UK) LTD===============,TSE/62095,177.2,4,708.8,5484.3149
TSE/62095,1,P,29/04/2016,5484.31,4,"CANON, IR4025I, MFD, BLACK     & WHITE, QUARTERLY RENTAL",UNION STREET HQ - FM,CANON (UK) LTD===============,TSE/62095,177.2,4,708.8,5484.3149
TSE/62095,1,P,29/04/2016,5484.31,5,"CANON, IR5235I, MFD, COLOUR   , QUARTERLY RENTAL",UNION STREET HQ - FM,CANON (UK) LTD===============,TSE/62095,390.86,4,1563.44,5484.3149
TSE/62113,5,P,03/05/2016,5469.17,1,SOFTWARE LICENCES             (ICT),IT CONTRACT MANAGEMNT (1 US),CADCORP,TSE/62113,1,5469.17,5469.17,5469.17
TSE/62117,5,P,03/05/2016,6530,1,CONSULTANTS,IT NETWORK GROUP (1 US),CDW LTD,TSE/62117,850,3,2550,6530
TSE/62117,5,P,03/05/2016,6530,2,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",IT NETWORK GROUP (1 US),CDW LTD,TSE/62117,3980,1,3980,6530
TSE/62164,5,P,04/05/2016,5055.78,1,AIRWAVES HANDSET ANNUAL FEE   FOR EMERGENCY PLANNING USE,EMERGENCY PLANNING -MERTON 1ST,AIRWAVE SOLUTIONS LTD=========,TSE/62164,5055.78,1,5055.78,5055.78
TSE/62187,1,P,05/05/2016,9120,1,CONFERENCE HIRE OF FACILITIES,NATIONAL OPERATIONAL GUIDANCE,STAVERTON PARK HOTEL,TSE/62187,9120,1,9120,9120
TSE/62208,5,P,06/05/2016,9407.86,1,TECHNOLOGY SOLUTIONS          (ICT),IT CUSTOMER SUPPORT (1 US),PHOENIX SOFTWARE LTD==========,TSE/62208,122.18,5,610.9,9407.86
TSE/62208,5,P,06/05/2016,9407.86,2,TECHNOLOGY SOLUTIONS          (ICT),IT CUSTOMER SUPPORT (1 US),PHOENIX SOFTWARE LTD==========,TSE/62208,733.08,12,8796.96,9407.86
TSE/62210,5,P,06/05/2016,8756.72,1,SOFTWARE LICENSES -            ICT DEPARTMENT,IT CUSTOMER SUPPORT (1 US),NORTHGATE PUBLIC SERVICES (UK),TSE/62210,8756.72,1,8756.72,8756.72
TSE/62215,5,P,06/05/2016,5120,1,SOFTWARE DEVELOPMENT -         ICT DEPARTMENT,IT BUSINESS SOLUTIONS (1 US),INFOR (UNITED KINGDOM) LIMITED,TSE/62215,160,32,5120,5120
TSE/62220,5,P,06/05/2016,8550,1,MOBILE SERVICES               (ICT),IT CUSTOMER SUPPORT (1 US),VODAFONE LIMITED==============,TSE/62220,30,285,8550,8550
TSE/62285,5,P,10/05/2016,8446.03,1,OCCUPATIONAL HEALTH MONTHLY CONTRACT FEE,HR EMPLOYEE RELAT'NS MS (1 US),HEALTH MANAGEMENT LIMITED=====,TSE/62285,8446.03,1,8446.03,8446.03
TSE/62287,5,P,10/05/2016,7770,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62287,420,18.5,7770,7770
TSE/62289,5,P,10/05/2016,7000,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62289,350,20,7000,7000
TSE/62305,5,P,11/05/2016,6660,1,TECHNOLOGY SOLUTIONS          (ICT),IT BUSINESS SOLUTIONS (1 US),ERGO COMPUTING UK LTD,TSE/62305,20,333,6660,6660
TSE/62459,5,P,19/05/2016,6698.6,1,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),FALTECH LIMITED,TSE/62459,549.77,10,5497.7,6698.6
TSE/62459,5,P,19/05/2016,6698.6,2,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),FALTECH LIMITED,TSE/62459,16.25,10,162.5,6698.6
TSE/62459,5,P,19/05/2016,6698.6,3,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),FALTECH LIMITED,TSE/62459,17.23,10,172.3,6698.6
TSE/62459,5,P,19/05/2016,6698.6,4,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),FALTECH LIMITED,TSE/62459,74.61,10,746.1,6698.6
TSE/62459,5,P,19/05/2016,6698.6,5,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),FALTECH LIMITED,TSE/62459,12,10,120,6698.6
TSE/62594,5,P,01/06/2016,8484,1,NON CATALOGUE - PUBLIC RELATIONS EVENTS,COMMUNICATIONS,COMMUNISIS UK LIMITED,TSE/62594,1,8484,8484,8484
TSE/62621,1,P,02/06/2016,8301.5,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/62621,1,8301.5,8301.5,8301.5
TSE/62623,1,P,02/06/2016,8301.5,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/62623,1,8301.5,8301.5,8301.5
TSE/62624,1,P,02/06/2016,8301.5,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/62624,1,8301.5,8301.5,8301.5
TSE/62625,1,P,02/06/2016,8301.5,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/62625,1,8301.5,8301.5,8301.5
TSE/62638,5,P,02/06/2016,9400,1,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",OPERATIONAL RISK,360 SYSTEMS LIMITED===========,TSE/62638,9400,1,9400,9400
TSE/62757,5,P,07/06/2016,6127.5,1,MEDICAL APPEAL HEARING,HR EMPLOYEE RELAT'NS MS (1 US),HEALTH MANAGEMENT LIMITED=====,TSE/62757,6127.5,1,6127.5,6127.5
TSE/62765,5,P,07/06/2016,5950,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62765,350,17,5950,5950
TSE/62766,5,P,07/06/2016,5950,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62766,350,17,5950,5950
TSE/62790,1,P,09/06/2016,8250,1,FURNITURE/EQUIPMENT/PREMISES  HIRE FOR EVENTS,COMMUNICATIONS,CVS INTERNATIONAL,TSE/62790,8250,1,8250,8250
TSE/62862,1,P,14/06/2016,5919.5,1,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,15.72,25,393,5919.5
TSE/62862,1,P,14/06/2016,5919.5,2,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,9.38,25,234.5,5919.5
TSE/62862,1,P,14/06/2016,5919.5,3,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,5.9,50,295,5919.5
TSE/62862,1,P,14/06/2016,5919.5,4,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,0.08,200,16,5919.5
TSE/62862,1,P,14/06/2016,5919.5,5,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,95,50,4750,5919.5
TSE/62862,1,P,14/06/2016,5919.5,6,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,3.5,50,175,5919.5
TSE/62862,1,P,14/06/2016,5919.5,7,RADIO EQUIPMENT               (ICT),IT CUSTOMER SUPPORT (1 US),MULTITONE ELECTRONICS PLC=====,TSE/62862,56,1,56,5919.5
TSE/62891,5,P,15/06/2016,8400,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/62891,420,20,8400,8400
TSE/62895,1,P,15/06/2016,8301.5,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,DNV CERTIFICATION LTD=========,TSE/62895,1,8301.5,8301.5,8301.5
TSE/62921,1,P,16/06/2016,5863.5,1,MULTITONE ELECTRONICS ORDERS,RADIO GROUP (RUISLIP),MULTITONE ELECTRONICS PLC=====,TSE/62921,15.72,25,393,5863.5
TSE/62921,1,P,16/06/2016,5863.5,2,MULTITONE ELECTRONICS ORDERS,RADIO GROUP (RUISLIP),MULTITONE ELECTRONICS PLC=====,TSE/62921,9.38,25,234.5,5863.5
TSE/62921,1,P,16/06/2016,5863.5,3,MULTITONE ELECTRONICS ORDERS,RADIO GROUP (RUISLIP),MULTITONE ELECTRONICS PLC=====,TSE/62921,5.9,50,295,5863.5
TSE/62921,1,P,16/06/2016,5863.5,4,MULTITONE ELECTRONICS ORDERS,RADIO GROUP (RUISLIP),MULTITONE ELECTRONICS PLC=====,TSE/62921,0.08,200,16,5863.5
TSE/62921,1,P,16/06/2016,5863.5,5,MULTITONE ELECTRONICS ORDERS,RADIO GROUP (RUISLIP),MULTITONE ELECTRONICS PLC=====,TSE/62921,95,50,4750,5863.5
TSE/62921,1,P,16/06/2016,5863.5,6,MULTITONE ELECTRONICS ORDERS,RADIO GROUP (RUISLIP),MULTITONE ELECTRONICS PLC=====,TSE/62921,3.5,50,175,5863.5
TSE/62928,1,P,16/06/2016,6105,1,TECHNOLOGY SOLUTIONS          (ICT),IT BUSINESS SOLUTIONS (1 US),MTI TECHNOLOGY LTD,TSE/62928,980,5,4900,6105
TSE/62928,1,P,16/06/2016,6105,2,TECHNOLOGY SOLUTIONS          (ICT),IT BUSINESS SOLUTIONS (1 US),MTI TECHNOLOGY LTD,TSE/62928,980,1,980,6105
TSE/62928,1,P,16/06/2016,6105,3,TECHNOLOGY SOLUTIONS          (ICT),IT BUSINESS SOLUTIONS (1 US),MTI TECHNOLOGY LTD,TSE/62928,75,3,225,6105
TSE/62931,5,P,16/06/2016,5446.08,1,SOFTWARE LICENCES             (ICT),IT BUSINESS SOLUTIONS (1 US),DELL SOFTWARE INT LTD,TSE/62931,5446.08,1,5446.08,5446.08
TSE/62937,1,P,16/06/2016,7612,1,GENERAL PRINTING - TRADE WINDS,COMMUNICATIONS,TRADE WINDS===================,TSE/62937,7612,1,7612,7612
TSE/62992,1,P,21/06/2016,9362,1,"TRAVEL, HOTEL BOOKINGS -      REDFERN",OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,TSE/62992,119,20,2380,9362
TSE/62992,1,P,21/06/2016,9362,2,"TRAVEL, HOTEL BOOKINGS,        ADMIN FEE - REDFERN",OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,TSE/62992,3.7,20,74,9362
TSE/62992,1,P,21/06/2016,9362,3,"TRAVEL, HOTEL BOOKINGS -      REDFERN",OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,TSE/62992,154,20,3080,9362
TSE/62992,1,P,21/06/2016,9362,4,"TRAVEL, HOTEL BOOKINGS,        ADMIN FEE - REDFERN",OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,TSE/62992,3.7,20,74,9362
TSE/62992,1,P,21/06/2016,9362,5,"TRAVEL, HOTEL BOOKINGS -      REDFERN",OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,TSE/62992,184,20,3680,9362
TSE/62992,1,P,21/06/2016,9362,6,"TRAVEL, HOTEL BOOKINGS,        ADMIN FEE - REDFERN",OPERATIONAL RESILIENCE -(2 US),REDFERN TRAVEL LTD,TSE/62992,3.7,20,74,9362
TSE/63029,1,P,23/06/2016,8445.91,1,PRESS OFFICE PROFESSIONAL SERVICES,COMMS PRESS OFFICE (3 US),GORKANA GROUP LTD,TSE/63029,8445.91,1,8445.91,8445.91
TSE/63030,5,P,23/06/2016,5000,1,CONSULTANTS,NATIONAL OPERATIONAL GUIDANCE,RICARDO-AEA LTD,TSE/63030,625,8,5000,5000
TSE/63097,5,P,24/06/2016,8400,1,AGENCY WORKERS - FRS          (UNDERSTANDING RECRUITMENT),IT NETWORK GROUP (1 US),UNDERSTANDING RECRUITMENT,TSE/63097,420,20,8400,8400
TSE/63103,1,P,27/06/2016,5960,1,"ALARM, SMOKE, FIRE ANGEL, OPTICAL, WST-630 10 YEAR BATTERY",(SE) CFS TEAM - LEWISHAM,*SPRUE SAFETY PRODUCTS LTD====,TSE/63103,22,100,2200,5960
TSE/63103,1,P,27/06/2016,5960,2,"ALARM, SMOKE, FIRE ANGEL, W2-SVP-630 STROBE & VIBRATING PAD",(SE) CFS TEAM - LEWISHAM,*SPRUE SAFETY PRODUCTS LTD====,TSE/63103,40,50,2000,5960
TSE/63103,1,P,27/06/2016,5960,3,"ALARM, SMOKE, FIRE ANGEL,     W2-LFS-630 LOW FREQ SOUNDER",(SE) CFS TEAM - LEWISHAM,*SPRUE SAFETY PRODUCTS LTD====,TSE/63103,44,40,1760,5960
TSW/49273,5,P,22/04/2016,5443.7,1,"BLANKET, BLIZZARD CASUALTY,    ORANGE (FRU ONLY)",BRIGADE DISTRIBUTION CENTRE,BLIZZARD PROTECTION SYSTEMS LT,TSW/49273,138.17,10,1381.7,5443.7
TSW/49273,5,P,22/04/2016,5443.7,2,"BLANKET, BLIZZARD EMS,         ORANGE (IEC PACK)",BRIGADE DISTRIBUTION CENTRE,BLIZZARD PROTECTION SYSTEMS LT,TSW/49273,203.1,20,4062,5443.7
