Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
SMAI0062691,280318K,BABCOCK CRITICAL SERVICES LTD,SMAI006269,1,"16,039.10",OPERATIONAL EQUIP-PURCHASE,03/04/18,"16,039.10",Procurement,Fire & Rescue
SMAI0063181,280318K,BABCOCK CRITICAL SERVICES LTD,SMAI006318,1,"4,993.75",OPERATIONAL EQUIP-PURCHASE,03/04/18,"4,993.75",Procurement,Fire & Rescue
SMAI0068851,260318F,BABCOCK CRITICAL SERVICES LTD,SMAI006885,1,"48,323.00",CONSULTANTS,03/04/18,"48,323.00",Technical and Service Support,Consultancy
T20071,280318F,QDOS EVENT HIRE LIMITED,T2007,1,"3,570.00",GENERAL,03/04/18,"3,570.00",Central Operations,Consultancy
T20081,280318G,QDOS EVENT HIRE LIMITED,T2008,1,700.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,"1,355.00",Central Operations,Fire & Rescue
T20082,280318G,QDOS EVENT HIRE LIMITED,T2008,2,275.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,,Central Operations,Fire & Rescue
T20083,280318G,QDOS EVENT HIRE LIMITED,T2008,3,190.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,,Central Operations,Fire & Rescue
T20084,280318G,QDOS EVENT HIRE LIMITED,T2008,4,190.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,,Central Operations,Fire & Rescue
T20091,280318G,QDOS EVENT HIRE LIMITED,T2009,1,700.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,"1,355.00",Central Operations,Fire & Rescue
T20092,280318G,QDOS EVENT HIRE LIMITED,T2009,2,275.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,,Central Operations,Fire & Rescue
T20093,280318G,QDOS EVENT HIRE LIMITED,T2009,3,190.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,,Central Operations,Fire & Rescue
T20094,280318G,QDOS EVENT HIRE LIMITED,T2009,4,190.00,OPERATIONAL EQUIP-PURCHASE,03/04/18,,Central Operations,Fire & Rescue
000435381,050418K,THOMAS TELFORD LTD,00043538,1,"1,900.00",GENERAL,09/04/18,"1,900.00",Procurement,Consultancy
10158631,220318K,CARILLION COMMUNICATIONS LTD,1015863,1,735.00,REACTIVE SMALL WORKS AND PROJ,09/04/18,735.00,Technical and Service Support,Works - Construction
10400171,142207,CASTLE WATER LIMITED,1040017,1,273.22,WATER & SEWERAGE RATES,09/04/18,273.22,Technical and Service Support,Utilities
13361,280318K,DOWNE SCOUT ACTIVITY CENTRE,1336,1,275.00,GENERAL,09/04/18,275.00,Operational Policy,Consultancy
159000/72581,142210,ASSOCIATED BRITISH FOODS,159000/7258,1,486.25,RENTS,09/04/18,486.25,Technical and Service Support,Facilities & Management Services
26871,050418K,SPECTRUM,2687,1,420.00,SPECIALIST EQUIPMENT,09/04/18,420.00,Communications,Fire & Rescue
29101183771,050418K,DRAEGER SAFETY UK LIMITED,2910118377,1,"4,326.00",PROTECTIVE EQUIPT - PARTS,09/04/18,"4,326.00",Technical and Service Support,Emergency Services
29101188511,280318F,DRAEGER SAFETY UK LIMITED,2910118851,1,381.90,PROTECTIVE EQUIPT - PARTS,09/04/18,"1,775.90",Technical and Service Support,Emergency Services
29101188512,280318F,DRAEGER SAFETY UK LIMITED,2910118851,2,275.60,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101188513,280318F,DRAEGER SAFETY UK LIMITED,2910118851,3,"1,037.20",PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101188514,280318F,DRAEGER SAFETY UK LIMITED,2910118851,4,41.00,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101188515,280318F,DRAEGER SAFETY UK LIMITED,2910118851,5,27.00,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101188516,280318F,DRAEGER SAFETY UK LIMITED,2910118851,6,13.20,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101188941,280318F,DRAEGER SAFETY UK LIMITED,2910118894,1,"1,418.50",PROTECTIVE EQUIPT - PARTS,09/04/18,"1,845.80",Technical and Service Support,Emergency Services
29101188942,280318F,DRAEGER SAFETY UK LIMITED,2910118894,2,70.80,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101188943,280318F,DRAEGER SAFETY UK LIMITED,2910118894,3,356.50,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
29101189491,280318F,DRAEGER SAFETY UK LIMITED,2910118949,1,"2,546.00",PROTECTIVE EQUIPT - PARTS,09/04/18,"2,652.00",Technical and Service Support,Emergency Services
29101189492,280318F,DRAEGER SAFETY UK LIMITED,2910118949,2,106.00,PROTECTIVE EQUIPT - PARTS,09/04/18,,Technical and Service Support,Emergency Services
303231,050418K,WATERFRONT MANUFACTURING LTD,30323,1,658.76,UNIFORMS,09/04/18,"1,030.06",Fire Stations (North East),Clothing
303232,050418K,WATERFRONT MANUFACTURING LTD,30323,2,352.00,UNIFORMS,09/04/18,,Fire Stations (North East),Clothing
303233,050418K,WATERFRONT MANUFACTURING LTD,30323,3,10.00,UNIFORMS,09/04/18,,Fire Stations (North East),Clothing
303234,050418K,WATERFRONT MANUFACTURING LTD,30323,4,9.30,UNIFORMS,09/04/18,,Fire Stations (North East),Clothing
303271,050418K,WATERFRONT MANUFACTURING LTD,30327,1,658.76,CLOTHING,09/04/18,844.76,Fire Stations (North East),Clothing
303272,050418K,WATERFRONT MANUFACTURING LTD,30327,2,176.00,CLOTHING,09/04/18,,Fire Stations (North East),Clothing
303273,050418K,WATERFRONT MANUFACTURING LTD,30327,3,10.00,UNIFORMS,09/04/18,,Fire Stations (North East),Clothing
37511,142210,LONDON PENSIONS FUND AUTHORITY,3751,1,"75,994.00",LOCAL GOVT PENSION SCHEME PAYM,09/04/18,"75,994.00",Central Finance,Financial Services
384921,050418K,CLC PRESENTATION SYSTEMS LTD,38492,1,395.00,GENERAL,09/04/18,"1,880.00",Communications,Consultancy
384922,050418K,CLC PRESENTATION SYSTEMS LTD,38492,2,395.00,GENERAL,09/04/18,,Communications,Consultancy
384923,050418K,CLC PRESENTATION SYSTEMS LTD,38492,3,395.00,GENERAL,09/04/18,,Communications,Consultancy
384924,050418K,CLC PRESENTATION SYSTEMS LTD,38492,4,695.00,GENERAL,09/04/18,,Communications,Consultancy
475251,230318K,CORRIGENDA LTD,47525,1,"60,112.20",DEVELOPMENT  EXPENSES-CONTRACT,09/04/18,"60,112.20",Technical and Service Support,"Works - Construction, R&M"
475261,230318K,CORRIGENDA LTD,47526,1,"30,687.07",DEVELOPMENT  EXPENSES-CONTRACT,09/04/18,"30,687.07",Technical and Service Support,"Works - Construction, R&M"
57818131,800112670,GREENHAM TRADING LTD,5781813,1,17.70,HYGIENE,09/04/18,273.75,Fire Stations (North East),"Works - Construction, R&M"
57818132,800112670,GREENHAM TRADING LTD,5781813,2,3.06,HYGIENE,09/04/18,,Fire Stations (North East),"Works - Construction, R&M"
57818133,800112670,GREENHAM TRADING LTD,5781813,3,12.75,HYGIENE,09/04/18,,Fire Stations (North East),Cleaning & Janitorial
57818134,800112670,GREENHAM TRADING LTD,5781813,4,99.20,HYGIENE,09/04/18,,Fire Stations (North East),Cleaning & Janitorial
57818135,800112670,GREENHAM TRADING LTD,5781813,5,97.80,HYGIENE,09/04/18,,Fire Stations (North East),Cleaning & Janitorial
57818136,800112670,GREENHAM TRADING LTD,5781813,6,43.24,MEDICAL SUPPLIES,09/04/18,,Fire Stations (North East),Healthcare
57818281,800112682,GREENHAM TRADING LTD,5781828,1,4.47,STATIONERY CONSUMABLES,09/04/18,324.28,Fire Stations (North West),Stationery
57818282,800112682,GREENHAM TRADING LTD,5781828,2,8.96,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818283,800112682,GREENHAM TRADING LTD,5781828,3,24.45,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818284,800112682,GREENHAM TRADING LTD,5781828,4,17.88,STATIONERY CONSUMABLES,09/04/18,,Fire Stations (North West),Stationery
57818285,800112682,GREENHAM TRADING LTD,5781828,5,6.68,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818286,800112682,GREENHAM TRADING LTD,5781828,6,8.96,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818287,800112682,GREENHAM TRADING LTD,5781828,7,5.36,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818288,800112682,GREENHAM TRADING LTD,5781828,8,32.60,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818289,800112682,GREENHAM TRADING LTD,5781828,9,22.40,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
578182810,800112682,GREENHAM TRADING LTD,5781828,10,25.68,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
578182811,800112682,GREENHAM TRADING LTD,5781828,11,95.12,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
578182812,800112682,GREENHAM TRADING LTD,5781828,12,39.12,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
578182813,800112682,GREENHAM TRADING LTD,5781828,13,32.60,HYGIENE,09/04/18,,Fire Stations (North West),Cleaning & Janitorial
57818651,800112709,GREENHAM TRADING LTD,5781865,1,6.36,HYGIENE,09/04/18,276.64,Technical and Service Support,Cleaning & Janitorial
57818652,800112709,GREENHAM TRADING LTD,5781865,2,2.04,HYGIENE,09/04/18,,Technical and Service Support,Cleaning & Janitorial
57818653,800112709,GREENHAM TRADING LTD,5781865,3,33.52,HYGIENE,09/04/18,,Technical and Service Support,Cleaning & Janitorial
57818654,800112709,GREENHAM TRADING LTD,5781865,4,95.12,HYGIENE,09/04/18,,Technical and Service Support,Cleaning & Janitorial
57818655,800112709,GREENHAM TRADING LTD,5781865,5,96.16,HYGIENE,09/04/18,,Technical and Service Support,Cleaning & Janitorial
57818656,800112709,GREENHAM TRADING LTD,5781865,6,43.44,HYGIENE,09/04/18,,Technical and Service Support,Cleaning & Janitorial
622651,050418K,FOCUS & VISION TECHNOLOGY LTD,62265,1,640.78,MEDICAL EXPENSES CONTRACT,09/04/18,640.78,HR Management,Human Resources
8571701,220318K,IRG ADVISORS LLP,857170,1,"16,562.16",FRS STAFF AGENCY,09/04/18,"16,562.16",Legal & Democratic Services,Human Resources
8731904C1,142207,SES BUSINESS WATER,8731904C,1,425.92,WATER & SEWERAGE RATES,09/04/18,425.92,Technical and Service Support,Utilities
8802881,800111991,HAYS SPECIALIST RECRUITMENT,880288,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Grenfell,Human Resources
8802891,800111993,HAYS SPECIALIST RECRUITMENT,880289,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Grenfell,Human Resources
8802911,800111992,HAYS SPECIALIST RECRUITMENT,880291,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Grenfell,Human Resources
8802921,800111994,HAYS SPECIALIST RECRUITMENT,880292,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Grenfell,Human Resources
8818631,800112314,HAYS SPECIALIST RECRUITMENT,881863,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Technical Support & Performance,Human Resources
8818641,800112350,HAYS SPECIALIST RECRUITMENT,881864,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Technical Support & Performance,Human Resources
8818651,800112311,HAYS SPECIALIST RECRUITMENT,881865,1,291.06,FRS STAFF AGENCY,09/04/18,291.06,Fire Engineering & Specialist Fire Safety,Human Resources
8818661,800112310,HAYS SPECIALIST RECRUITMENT,881866,1,506.31,FRS STAFF AGENCY,09/04/18,506.31,Technical and Service Support,Human Resources
8818671,800112303,HAYS SPECIALIST RECRUITMENT,881867,1,727.65,FRS STAFF AGENCY,09/04/18,727.65,Development and Training,Human Resources
8818681,800112340,HAYS SPECIALIST RECRUITMENT,881868,1,592.90,FRS STAFF AGENCY,09/04/18,592.90,Fire Stations (North West),Human Resources
8818691,800112300,HAYS SPECIALIST RECRUITMENT,881869,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Technical Support & Performance,Human Resources
8818701,800112315,HAYS SPECIALIST RECRUITMENT,881870,1,780.30,FRS STAFF AGENCY,09/04/18,780.30,Operational Resilience,Human Resources
8818711,800112305,HAYS SPECIALIST RECRUITMENT,881871,1,864.14,FRS STAFF AGENCY,09/04/18,864.14,Information and Communication Technology,Human Resources
8818721,800112330,HAYS SPECIALIST RECRUITMENT,881872,1,415.03,FRS STAFF AGENCY,09/04/18,415.03,Technical and Service Support,Human Resources
8818731,800112339,HAYS SPECIALIST RECRUITMENT,881873,1,864.15,FRS STAFF AGENCY,09/04/18,864.15,Information and Communication Technology,Human Resources
8818741,800112353,HAYS SPECIALIST RECRUITMENT,881874,1,"1,506.40",FRS STAFF AGENCY,09/04/18,"1,506.40",Corporate Management Team,Human Resources
8818751,800112290,HAYS SPECIALIST RECRUITMENT,881875,1,723.30,FRS STAFF AGENCY,09/04/18,723.30,National Operational Guidance Project,Human Resources
8818761,800112284,HAYS SPECIALIST RECRUITMENT,881876,1,506.31,FRS STAFF AGENCY,09/04/18,506.31,Technical Support & Performance,Human Resources
8818771,800112283,HAYS SPECIALIST RECRUITMENT,881877,1,939.40,FRS STAFF AGENCY,09/04/18,939.40,Communications,Human Resources
8818781,800112288,HAYS SPECIALIST RECRUITMENT,881878,1,"2,111.30",FRS STAFF AGENCY,09/04/18,"2,111.30",Watch Structure Review,Human Resources
8818791,800112348,HAYS SPECIALIST RECRUITMENT,881879,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Technical Support & Performance,Human Resources
8818801,800112349,HAYS SPECIALIST RECRUITMENT,881880,1,"1,552.41",FRS STAFF AGENCY,09/04/18,"1,552.41",Legal & Democratic Services,Human Resources
8818811,800112326,HAYS SPECIALIST RECRUITMENT,881881,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,HR Management,Human Resources
8818821,800112287,HAYS SPECIALIST RECRUITMENT,881882,1,959.14,FRS STAFF AGENCY,09/04/18,959.14,Development and Training,Human Resources
8818831,800112338,HAYS SPECIALIST RECRUITMENT,881883,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Fire Stations (North West),Human Resources
8818841,800112294,HAYS SPECIALIST RECRUITMENT,881884,1,"1,615.80",FRS STAFF AGENCY,09/04/18,"1,615.80",National Operational Guidance Project,Human Resources
8818851,800112299,HAYS SPECIALIST RECRUITMENT,881885,1,614.95,FRS STAFF AGENCY,09/04/18,614.95,Technical and Service Support,Human Resources
8818861,800112329,HAYS SPECIALIST RECRUITMENT,881886,1,939.40,FRS STAFF AGENCY,09/04/18,939.40,Procurement,Human Resources
8818871,800112285,HAYS SPECIALIST RECRUITMENT,881887,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,HR Management,Human Resources
8818881,800112307,HAYS SPECIALIST RECRUITMENT,881888,1,727.65,FRS STAFF AGENCY,09/04/18,727.65,Development and Training,Human Resources
8818891,800112328,HAYS SPECIALIST RECRUITMENT,881889,1,575.85,FRS STAFF AGENCY,09/04/18,575.85,Development and Training,Human Resources
8818901,800112325,HAYS SPECIALIST RECRUITMENT,881890,1,727.65,FRS STAFF AGENCY,09/04/18,727.65,Technical and Service Support,Human Resources
8818911,800112295,HAYS SPECIALIST RECRUITMENT,881891,1,673.46,FRS STAFF AGENCY,09/04/18,673.46,Information and Communication Technology,Human Resources
8818921,800112297,HAYS SPECIALIST RECRUITMENT,881892,1,368.76,FRS STAFF AGENCY,09/04/18,368.76,HR Management,Human Resources
8818931,800112318,HAYS SPECIALIST RECRUITMENT,881893,1,592.90,FRS STAFF AGENCY,09/04/18,592.90,Technical Support & Performance,Human Resources
8818941,800112344,HAYS SPECIALIST RECRUITMENT,881894,1,"1,010.19",FRS STAFF AGENCY,09/04/18,"1,010.19",Information and Communication Technology,Human Resources
8818951,800112291,HAYS SPECIALIST RECRUITMENT,881895,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Fire Stations (South West),Human Resources
8818961,800112286,HAYS SPECIALIST RECRUITMENT,881896,1,939.40,FRS STAFF AGENCY,09/04/18,939.40,Technical Support & Performance,Human Resources
8818971,800112345,HAYS SPECIALIST RECRUITMENT,881897,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Technical Support & Performance,Human Resources
8818981,800112308,HAYS SPECIALIST RECRUITMENT,881898,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Information and Communication Technology,Human Resources
8818991,800112292,HAYS SPECIALIST RECRUITMENT,881899,1,867.76,FRS STAFF AGENCY,09/04/18,867.76,Control and Resource Management,Human Resources
8819011,800112316,HAYS SPECIALIST RECRUITMENT,881901,1,610.76,FRS STAFF AGENCY,09/04/18,610.76,Procurement,Human Resources
8819021,800112334,HAYS SPECIALIST RECRUITMENT,881902,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Technical Support & Performance,Human Resources
8819031,800112298,HAYS SPECIALIST RECRUITMENT,881903,1,592.90,FRS STAFF AGENCY,09/04/18,592.90,Community Safety,Human Resources
8819041,800112293,HAYS SPECIALIST RECRUITMENT,881904,1,"1,093.40",FRS STAFF AGENCY,09/04/18,"1,093.40",Grenfell,Human Resources
8819051,800112342,HAYS SPECIALIST RECRUITMENT,881905,1,989.28,FRS STAFF AGENCY,09/04/18,989.28,Legal & Democratic Services,Human Resources
8819061,800112321,HAYS SPECIALIST RECRUITMENT,881906,1,484.24,FRS STAFF AGENCY,09/04/18,484.24,HR Management,Human Resources
8819071,800112346,HAYS SPECIALIST RECRUITMENT,881907,1,592.90,FRS STAFF AGENCY,09/04/18,592.90,Technical and Service Support,Human Resources
8819081,800112320,HAYS SPECIALIST RECRUITMENT,881908,1,603.40,FRS STAFF AGENCY,09/04/18,603.40,Information and Communication Technology,Human Resources
8819091,800112352,HAYS SPECIALIST RECRUITMENT,881909,1,494.76,FRS STAFF AGENCY,09/04/18,494.76,Information and Communication Technology,Human Resources
8819101,800112343,HAYS SPECIALIST RECRUITMENT,881910,1,671.55,FRS STAFF AGENCY,09/04/18,671.55,Community Safety,Human Resources
8819111,800112312,HAYS SPECIALIST RECRUITMENT,881911,1,523.52,FRS STAFF AGENCY,09/04/18,523.52,Technical Support & Performance,Human Resources
8819121,800112304,HAYS SPECIALIST RECRUITMENT,881912,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Procurement,Human Resources
8819131,800112324,HAYS SPECIALIST RECRUITMENT,881913,1,495.49,FRS STAFF AGENCY,09/04/18,495.49,Community Safety,Human Resources
8819141,800112323,HAYS SPECIALIST RECRUITMENT,881914,1,592.90,FRS STAFF AGENCY,09/04/18,592.90,Technical Support & Performance,Human Resources
8819151,800112335,HAYS SPECIALIST RECRUITMENT,881915,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Grenfell,Human Resources
8819161,800112354,HAYS SPECIALIST RECRUITMENT,881916,1,"2,542.60",FRS STAFF AGENCY,09/04/18,"2,542.60",Procurement,Human Resources
8819171,800112282,HAYS SPECIALIST RECRUITMENT,881917,1,"1,300.50",FRS STAFF AGENCY,09/04/18,"1,300.50",Operational Resilience,Human Resources
8819181,800112317,HAYS SPECIALIST RECRUITMENT,881918,1,610.76,FRS STAFF AGENCY,09/04/18,610.76,Finance Services,Human Resources
8819191,800112351,HAYS SPECIALIST RECRUITMENT,881919,1,615.11,FRS STAFF AGENCY,09/04/18,615.11,Fire Stations (North West),Human Resources
8819201,800112302,HAYS SPECIALIST RECRUITMENT,881920,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Technical Support & Performance,Human Resources
8819211,800112289,HAYS SPECIALIST RECRUITMENT,881921,1,488.60,FRS STAFF AGENCY,09/04/18,488.60,Fire Stations (South West),Human Resources
8819221,800112301,HAYS SPECIALIST RECRUITMENT,881922,1,"1,683.65",FRS STAFF AGENCY,09/04/18,"1,683.65",Information and Communication Technology,Human Resources
8819231,800112341,HAYS SPECIALIST RECRUITMENT,881923,1,727.82,FRS STAFF AGENCY,09/04/18,727.82,Legal & Democratic Services,Human Resources
8819241,800112313,HAYS SPECIALIST RECRUITMENT,881924,1,946.40,FRS STAFF AGENCY,09/04/18,946.40,HR Management,Human Resources
8819251,800112333,HAYS SPECIALIST RECRUITMENT,881925,1,"1,017.50",FRS STAFF AGENCY,09/04/18,"1,017.50",Development and Training,Human Resources
8819261,800112309,HAYS SPECIALIST RECRUITMENT,881926,1,"1,683.65",FRS STAFF AGENCY,09/04/18,"1,683.65",Information and Communication Technology,Human Resources
8819271,800112296,HAYS SPECIALIST RECRUITMENT,881927,1,614.60,FRS STAFF AGENCY,09/04/18,614.60,Fire Stations (South East),Human Resources
8819281,800112331,HAYS SPECIALIST RECRUITMENT,881928,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Fire Stations (South West),Human Resources
8819291,800112327,HAYS SPECIALIST RECRUITMENT,881929,1,"1,093.40",FRS STAFF AGENCY,09/04/18,"1,093.40",Grenfell,Human Resources
8819301,800112336,HAYS SPECIALIST RECRUITMENT,881930,1,330.33,FRS STAFF AGENCY,09/04/18,330.33,Development and Training,Human Resources
8819311,800112306,HAYS SPECIALIST RECRUITMENT,881931,1,869.05,FRS STAFF AGENCY,09/04/18,869.05,Finance Services,Human Resources
8819331,800112332,HAYS SPECIALIST RECRUITMENT,881933,1,610.75,FRS STAFF AGENCY,09/04/18,610.75,Technical Support & Performance,Human Resources
8819341,800112322,HAYS SPECIALIST RECRUITMENT,881934,1,732.55,FRS STAFF AGENCY,09/04/18,732.55,Communications,Human Resources
8819351,800112347,HAYS SPECIALIST RECRUITMENT,881935,1,856.65,FRS STAFF AGENCY,09/04/18,856.65,Information and Communication Technology,Human Resources
8819361,800112355,HAYS SPECIALIST RECRUITMENT,881936,1,"1,266.78",FRS STAFF AGENCY,09/04/18,"1,266.78",Watch Structure Review,Human Resources
8819371,800112358,HAYS SPECIALIST RECRUITMENT,881937,1,"1,140.70",FRS STAFF AGENCY,09/04/18,"1,140.70",Procurement,Human Resources
8819381,800112356,HAYS SPECIALIST RECRUITMENT,881938,1,867.76,FRS STAFF AGENCY,09/04/18,867.76,Control and Resource Management,Human Resources
