Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,83.33,1.00,83.33,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.78,1.00,-0.78,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,50.54,1.00,50.54,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.47,1.00,-0.47,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.35,1.00,-0.35,,
KPG/00002,23/05/19,6369.74,P_PEST CONTROL_CARRY OUT PLANNED TASKS I.A.W LFC CONTRACT SE,LFB/HQ,SERVEST PEST PATROL,38.00,1.00,38.00,,
KPG/00002,23/05/19,6369.74,"PERFORMANCE DEDUCTIONS (F349197,F349213,F349224,F349068,F349",LFB/HQ,SERVEST PEST PATROL,-0.36,1.00,-0.36,,
PGS/11266,04/04/19,8720.35,ECB RECHARGEABLE BATTERY      PG7522,P.E. GROUP,DRAEGER SAFETY UK LIMITED,115.45,16.00,"1,847.20",PGS/11266,"8,720.35"
PGS/11266,04/04/19,8720.35,BATTERY PACK NIMH (MERLIN)    PG7518,P.E. GROUP,DRAEGER SAFETY UK LIMITED,108.37,60.00,"6,502.20",,
PGS/11266,04/04/19,8720.35,PISTON BACK UP RING           - PG1162   PACK OF 20,P.E. GROUP,DRAEGER SAFETY UK LIMITED,1.92,100.00,192.00,,
PGS/11266,04/04/19,8720.35,LARGE PISTON O RING           - PG1164   PACK OF 20,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.60,100.00,60.00,,
PGS/11266,04/04/19,8720.35,PNEUMATICS - HANDWHEEL        PG7254,P.E. GROUP,DRAEGER SAFETY UK LIMITED,7.93,15.00,118.95,,
PGS/11268,08/04/19,6050.00,TO REPAIR 50 EPD'S,P.E. GROUP,THERMO FISHER SCIENTIFIC MESST,121.00,50.00,"6,050.00",PGS/11268,"6,050.00"
PGS/11285,17/04/19,5200.08,MONTHLY HIRE PORTAKABIN AT BARKING,P.E. GROUP,PORTAKABIN LTD,433.34,12.00,"5,200.08",PGS/11285,"5,200.08"
PGS/11301,01/05/19,9376.46,ANTI TAMPER RING LARGE        - PG1160   PACK OF 50,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.29,100.00,29.00,PGS/11301,"9,376.46"
PGS/11301,01/05/19,9376.46,REDUCER CAP                   - PG1165   PACK OF 24,P.E. GROUP,DRAEGER SAFETY UK LIMITED,9.07,24.00,217.68,,
PGS/11301,01/05/19,9376.46,PSS7000 PULL FORWARD STRAP    PG7009,P.E. GROUP,DRAEGER SAFETY UK LIMITED,14.85,10.00,148.50,,
PGS/11301,01/05/19,9376.46,PSS7000 BUCKLE SET            PG7010,P.E. GROUP,DRAEGER SAFETY UK LIMITED,17.72,5.00,88.60,,
PGS/11301,01/05/19,9376.46,PSS7000 RETAINING CLIP        PG7013   PACK OF 20,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.35,40.00,14.06,,
PGS/11301,01/05/19,9376.46,BACK PLATE ASSEMBLY           PG7025,P.E. GROUP,DRAEGER SAFETY UK LIMITED,52.03,4.00,208.12,,
PGS/11301,01/05/19,9376.46,BODYGUARD EXTERNAL LCD WINDOW PG7062,P.E. GROUP,DRAEGER SAFETY UK LIMITED,11.96,10.00,119.60,,
PGS/11301,01/05/19,9376.46,ESA LDV - BODY                PG7206,P.E. GROUP,DRAEGER SAFETY UK LIMITED,11.84,10.00,118.40,,
PGS/11301,01/05/19,9376.46,ROLLER BUCKLE GREY            PG7257   PACK OF 5,P.E. GROUP,DRAEGER SAFETY UK LIMITED,1.66,50.00,83.10,,
PGS/11301,01/05/19,9376.46,ECB RECHARGEABLE BATTERY      PG7522,P.E. GROUP,DRAEGER SAFETY UK LIMITED,115.45,16.00,"1,847.20",,
PGS/11301,01/05/19,9376.46,BATTERY PACK NIMH (MERLIN)    PG7518,P.E. GROUP,DRAEGER SAFETY UK LIMITED,108.37,60.00,"6,502.20",,
PGS/11310,09/05/19,6204.00,CONE HOSE COUPLING 45MM (WITH GROOVE) GLF001,P.E. GROUP,WALTER FRANK & SONS LIMITED,15.51,200.00,"3,102.00",PGS/11310,"6,204.00"
PGS/11310,09/05/19,6204.00,CONE HOSE COUPLING 45MM (WITHOUT) GROOVE GLF001,P.E. GROUP,WALTER FRANK & SONS LIMITED,15.51,200.00,"3,102.00",,
PGS/11313,10/05/19,8080.00,COUPLING 70MM MALE 01.45P01,P.E. GROUP,WALTER FRANK & SONS LIMITED,12.79,200.00,"2,558.00",PGS/11313,"8,080.00"
PGS/11313,10/05/19,8080.00,COUPLING 70MM FEMALE 01.45P92,P.E. GROUP,WALTER FRANK & SONS LIMITED,27.46,200.00,"5,492.00",,
PGS/11313,10/05/19,8080.00,CARRIAGE,P.E. GROUP,WALTER FRANK & SONS LIMITED,30.00,1.00,30.00,,
PGS/11324,16/05/19,8080.00,COUPLING 45MM FEMALE 01.42P92,P.E. GROUP,WALTER FRANK & SONS LIMITED,27.46,200.00,"5,492.00",PGS/11324,"8,080.00"
PGS/11324,16/05/19,8080.00,COUPLING 45MM MALE 01.42P01,P.E. GROUP,WALTER FRANK & SONS LIMITED,12.79,200.00,"2,558.00",,
PGS/11324,16/05/19,8080.00,CARRIAGE,P.E. GROUP,WALTER FRANK & SONS LIMITED,30.00,1.00,30.00,,
PGS/11330,22/05/19,7401.30,2 L 1.2KG 207 BAR CYLINDER DRAWING REF M15A-08 GREEN RESIN,P.E. GROUP,DRAEGER SAFETY UK LIMITED,246.71,30.00,"7,401.30",PGS/11330,"7,401.30"
PGS/11348,04/06/19,8688.38,PSS7000 CYLINDER STRAP        BUCKLE END - PG7007,P.E. GROUP,DRAEGER SAFETY UK LIMITED,12.30,20.00,246.00,PGS/11348,"8,688.38"
PGS/11348,04/06/19,8688.38,BODYGUARD 7000 M3 TORX SOCKET PAN HEAD SCREW - PG7061 PK 10,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.33,20.00,6.60,,
PGS/11348,04/06/19,8688.38,ESA LDV CONNECTOR             PG7217,P.E. GROUP,DRAEGER SAFETY UK LIMITED,1.64,2.00,3.28,,
PGS/11348,04/06/19,8688.38,ROLLER BUCKLE GREY            PG7257   PACK OF 5,P.E. GROUP,DRAEGER SAFETY UK LIMITED,1.66,50.00,83.10,,
PGS/11348,04/06/19,8688.38,BATTERY PACK NIMH (MERLIN)    PG7518,P.E. GROUP,DRAEGER SAFETY UK LIMITED,108.37,60.00,"6,502.20",,
PGS/11348,04/06/19,8688.38,ECB RECHARGEABLE BATTERY      PG7522,P.E. GROUP,DRAEGER SAFETY UK LIMITED,115.45,16.00,"1,847.20",,
PGS/11368,17/06/19,6113.81,'O' RING WHISTLE ADJ. CAP     - PG1031   PACK OF 10,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.60,100.00,60.00,PGS/11368,"6,113.81"
PGS/11368,17/06/19,6113.81,PSS7000 ADJUSTING STRAP SPARESPG7005   PACK OF 2,P.E. GROUP,DRAEGER SAFETY UK LIMITED,20.60,40.00,824.00,,
