Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
INV-4239,800126678,NPS SHOES LTD,INV-4239,27,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,28,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,29,35.25,FOOTWEAR,07/03/19,,Fire Stations (North East),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,30,35.25,FOOTWEAR,07/03/19,,Fire Stations (North East),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,31,35.25,FOOTWEAR,07/03/19,,Fire Stations (South East),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,32,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,33,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,34,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,35,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,36,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,37,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,38,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,39,39.00,FOOTWEAR,07/03/19,,Fire Stations (South West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,40,35.25,FOOTWEAR,07/03/19,,Fire Stations (North West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,41,35.25,FOOTWEAR,07/03/19,,Fire Stations (South West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,42,35.25,FOOTWEAR,07/03/19,,Fire Stations (North East),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,43,34.50,FOOTWEAR,07/03/19,,Fire Stations (South East),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,44,70.50,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,45,35.25,FOOTWEAR,07/03/19,,Fire Stations (North East),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,46,35.25,FOOTWEAR,07/03/19,,Fire Stations (North West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,47,35.25,FOOTWEAR,07/03/19,,Fire Stations (North West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,48,35.25,FOOTWEAR,07/03/19,,Fire Stations (North West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,49,35.25,FOOTWEAR,07/03/19,,Fire Stations (North West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,50,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,51,35.25,FOOTWEAR,07/03/19,,Fire Stations (South West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,52,35.25,FOOTWEAR,07/03/19,,Fire Stations (South West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,53,35.25,FOOTWEAR,07/03/19,,Fire Stations (North West),Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,54,70.50,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,55,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,56,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,57,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,58,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,59,35.25,FOOTWEAR,07/03/19,,Firefighter Trainees,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,60,48.00,FOOTWEAR,07/03/19,,Fire Engineering & Specialist Fire Safety,Clothing
INV-4239,800126678,NPS SHOES LTD,INV-4239,61,48.00,FOOTWEAR,07/03/19,,Fire Engineering & Specialist Fire Safety,Clothing
INV-9427,280219K,CORE SURVEYSLTD,INV-9427,1,350.00,DEVELOPMENT  EXPENSES-CONTRACT,07/03/19,350.00,Technical and Service Support,"Works - Construction, R&M"
INV-9442,280219K,CORE SURVEYSLTD,INV-9442,1,900.00,REACTIVE ASBESTOS,07/03/19,931.50,Technical and Service Support,Works - Construction
INV-9442,280219K,CORE SURVEYSLTD,INV-9442,2,31.50,REACTIVE ASBESTOS,07/03/19,,Technical and Service Support,Works - Construction
INV/33222,040319K,WALTER FRANK & SONS LIMITED,INV/33222,1,"2,335.00",OPERATIONAL EQUIP-PURCHASE,07/03/19,"2,335.00",Technical and Service Support,Fire & Rescue
INV506417,150219V,HEALTH MANAGEMENT LIMITED,INV506417,1,"6,870.00",THIRD PARTY REPORTS,07/03/19,"6,870.00",People Services,Human Resources
INVUK5061,280219K,CADLINE LTD,INVUK5061,1,"2,190.00",SOFTWARE COTS,07/03/19,"2,190.00",Technical and Service Support,ICT
ISN00016035,210219K,INTUITIVE SYSTEMS AND NETWORKS,ISN00016035,1,"4,250.00",SOFTWARE COTS,07/03/19,"4,250.00",Information and Communication Technology,ICT
LFB/023,010319K,DAVID BURROWS-SUTCLIFFE,LFB/023,1,"1,750.00",GENERAL,07/03/19,"1,750.00",Operational Resilience,Consultancy
LU95183,270219K,VODAFONE LIMITED,LU95183,1,"1,228.50",MOBILE PLAN CHARGES,07/03/19,"3,472.56",Information and Communication Technology,ICT
LU95183,270219K,VODAFONE LIMITED,LU95183,2,"2,244.06",MOBILE PLAN CHARGES,07/03/19,,Information and Communication Technology,ICT
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,1,296.84,REACTIVE CLEANING,07/03/19,"3,783.15",Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,2,263.86,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,3,197.89,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,4,197.89,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,5,148.42,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,6,197.89,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,7,148.42,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,8,247.36,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,9,197.89,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,10,197.89,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,11,247.36,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,12,263.86,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,13,263.86,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,14,197.89,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,15,148.42,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,16,247.36,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,17,57.96,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,18,85.19,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MANF023056,800126722,INTERSERVE ( FACILITIES MGMT),MANF023056,19,176.90,REACTIVE CLEANING,07/03/19,,Technical and Service Support,Cleaning & Janitorial
MCE619,280219K,B NOKES CONTRACTS LTD,MCE619,1,317.75,REACTIVE SMALL WORKS AND PROJ,07/03/19,317.75,Technical and Service Support,Works - Construction
MCE620,280219K,B NOKES CONTRACTS LTD,MCE620,1,"2,327.50",REACTIVE MEP,07/03/19,"2,327.50",Technical and Service Support,Works - Construction
MCE622,280219K,B NOKES CONTRACTS LTD,MCE622,1,"1,824.65",REACTIVE BUILDING FABRIC,07/03/19,"1,824.65",Technical and Service Support,Works - Construction
MCE623,280219K,B NOKES CONTRACTS LTD,MCE623,1,"2,012.40",REACTIVE SMALL WORKS AND PROJ,07/03/19,"2,012.40",Technical and Service Support,Works - Construction
MCE624,280219K,B NOKES CONTRACTS LTD,MCE624,1,427.00,REACTIVE SMALL WORKS AND PROJ,07/03/19,427.00,Technical and Service Support,Works - Construction
MCE625,280219K,B NOKES CONTRACTS LTD,MCE625,1,392.50,REACTIVE BUILDING FABRIC,07/03/19,392.50,Technical and Service Support,Works - Construction
MCE627,280219K,B NOKES CONTRACTS LTD,MCE627,1,900.00,REACTIVE SMALL WORKS AND PROJ,07/03/19,900.00,Technical and Service Support,Works - Construction
NV84728,800127001,APEX LIFT & ESCALATOR,NV84728,1,741.28,REACTIVE LIFTS,07/03/19,741.28,Technical and Service Support,Facilities & Management Services
NV84729,800126996,APEX LIFT & ESCALATOR,NV84729,1,741.28,REACTIVE LIFTS,07/03/19,741.28,Technical and Service Support,Facilities & Management Services
OP/M542327,280219K,SPECIALIST COMPUTER CENTRE,OP/M542327,1,519.80,ACQUISITIONS,07/03/19,527.50,Information and Communication Technology,ICT
OP/M542327,280219K,SPECIALIST COMPUTER CENTRE,OP/M542327,2,7.70,ADDITIONAL PURCHASE COSTS,07/03/19,,Information and Communication Technology,Facilities & Management Services
P50681,800127000,BYWATERS LTD,P50681,1,542.20,REACTIVE REFUSE COLLECTION,07/03/19,542.20,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,1,30.83,PLANNED REFUSE COLLECTION,07/03/19,"3,298.81",Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,2,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,3,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,4,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,5,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,6,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,7,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,8,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,9,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,10,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,11,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,12,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,13,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,14,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,15,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,16,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,17,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,18,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,19,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,20,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,21,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,22,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,23,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,24,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,25,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,26,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,27,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,28,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,29,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,30,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,31,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,32,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,33,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,34,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,35,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,36,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,37,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,38,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,39,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,40,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,41,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,42,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,43,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,44,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,45,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,46,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,47,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,48,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,49,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,50,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,51,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,52,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,53,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,54,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,55,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,56,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,57,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,58,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,59,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,60,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,61,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,62,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,63,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,64,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,65,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,66,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,67,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,68,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,69,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,70,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,71,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
P75157,800127006,BYWATERS LTD,P75157,72,30.83,PLANNED REFUSE COLLECTION,07/03/19,,Technical and Service Support,Environmental Services
